pin,direction,use,pin_family,pin_index,is_position_bus,layers,shape_count,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,ll_bbox_x1,ll_bbox_y1,ll_bbox_x2,ll_bbox_y2,ll_center_x,ll_center_y,width,height,side,edge_distance
Din[16],INOUT,SIGNAL,Din,16,NO,MET3,1,727.135,-65.855,727.415,-65.575,727.275,-65.715,778.53,0.0049999999999954525,778.81,0.2849999999999966,778.67,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[17],INOUT,SIGNAL,Din,17,NO,MET3,1,770.435,-65.855,770.715,-65.575,770.575,-65.715,821.8299999999999,0.0049999999999954525,822.11,0.2849999999999966,821.97,0.14499999999999602,0.2800000000000864,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[18],INOUT,SIGNAL,Din,18,NO,MET3,1,813.735,-65.855,814.015,-65.575,813.875,-65.715,865.13,0.0049999999999954525,865.41,0.2849999999999966,865.27,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[19],INOUT,SIGNAL,Din,19,NO,MET3,1,857.035,-65.855,857.315,-65.575,857.175,-65.715,908.43,0.0049999999999954525,908.71,0.2849999999999966,908.5699999999999,0.14499999999999602,0.2800000000000864,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[20],INOUT,SIGNAL,Din,20,NO,MET3,1,900.335,-65.855,900.615,-65.575,900.475,-65.715,951.73,0.0049999999999954525,952.01,0.2849999999999966,951.87,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[21],INOUT,SIGNAL,Din,21,NO,MET3,1,943.635,-65.855,943.915,-65.575,943.775,-65.715,995.03,0.0049999999999954525,995.31,0.2849999999999966,995.17,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[22],INOUT,SIGNAL,Din,22,NO,MET3,1,986.935,-65.855,987.215,-65.575,987.075,-65.715,1038.33,0.0049999999999954525,1038.6100000000001,0.2849999999999966,1038.47,0.14499999999999602,0.2800000000000864,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[23],INOUT,SIGNAL,Din,23,NO,MET3,1,1030.235,-65.855,1030.515,-65.575,1030.375,-65.715,1081.6299999999999,0.0049999999999954525,1081.91,0.2849999999999966,1081.77,0.14499999999999602,0.2800000000002001,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[24],INOUT,SIGNAL,Din,24,NO,MET3,1,1073.535,-65.855,1073.815,-65.575,1073.6750000000002,-65.715,1124.93,0.0049999999999954525,1125.21,0.2849999999999966,1125.0700000000002,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[25],INOUT,SIGNAL,Din,25,NO,MET3,1,1116.835,-65.855,1117.115,-65.575,1116.975,-65.715,1168.23,0.0049999999999954525,1168.51,0.2849999999999966,1168.37,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[26],INOUT,SIGNAL,Din,26,NO,MET3,1,1160.135,-65.855,1160.415,-65.575,1160.275,-65.715,1211.53,0.0049999999999954525,1211.81,0.2849999999999966,1211.67,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[27],INOUT,SIGNAL,Din,27,NO,MET3,1,1203.435,-65.855,1203.715,-65.575,1203.5749999999998,-65.715,1254.83,0.0049999999999954525,1255.11,0.2849999999999966,1254.9699999999998,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[28],INOUT,SIGNAL,Din,28,NO,MET3,1,1246.735,-65.855,1247.015,-65.575,1246.875,-65.715,1298.1299999999999,0.0049999999999954525,1298.41,0.2849999999999966,1298.27,0.14499999999999602,0.2800000000002001,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[29],INOUT,SIGNAL,Din,29,NO,MET3,1,1290.035,-65.855,1290.315,-65.575,1290.1750000000002,-65.715,1341.43,0.0049999999999954525,1341.71,0.2849999999999966,1341.5700000000002,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[30],INOUT,SIGNAL,Din,30,NO,MET3,1,1333.335,-65.855,1333.615,-65.575,1333.475,-65.715,1384.73,0.0049999999999954525,1385.01,0.2849999999999966,1384.87,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[31],INOUT,SIGNAL,Din,31,NO,MET3,1,1376.635,-65.855,1376.915,-65.575,1376.775,-65.715,1428.03,0.0049999999999954525,1428.31,0.2849999999999966,1428.17,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[32],INOUT,SIGNAL,Din,32,NO,MET3,1,1419.935,-65.855,1420.215,-65.575,1420.0749999999998,-65.715,1471.33,0.0049999999999954525,1471.61,0.2849999999999966,1471.4699999999998,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[33],INOUT,SIGNAL,Din,33,NO,MET3,1,1463.235,-65.855,1463.515,-65.575,1463.375,-65.715,1514.6299999999999,0.0049999999999954525,1514.91,0.2849999999999966,1514.77,0.14499999999999602,0.2800000000002001,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[34],INOUT,SIGNAL,Din,34,NO,MET3,1,1506.535,-65.855,1506.815,-65.575,1506.6750000000002,-65.715,1557.93,0.0049999999999954525,1558.21,0.2849999999999966,1558.0700000000002,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[35],INOUT,SIGNAL,Din,35,NO,MET3,1,1549.835,-65.855,1550.115,-65.575,1549.975,-65.715,1601.23,0.0049999999999954525,1601.51,0.2849999999999966,1601.37,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[36],INOUT,SIGNAL,Din,36,NO,MET3,1,1593.135,-65.855,1593.415,-65.575,1593.275,-65.715,1644.53,0.0049999999999954525,1644.81,0.2849999999999966,1644.67,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[37],INOUT,SIGNAL,Din,37,NO,MET3,1,1636.435,-65.855,1636.715,-65.575,1636.5749999999998,-65.715,1687.83,0.0049999999999954525,1688.11,0.2849999999999966,1687.9699999999998,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[38],INOUT,SIGNAL,Din,38,NO,MET3,1,1679.735,-65.855,1680.015,-65.575,1679.875,-65.715,1731.1299999999999,0.0049999999999954525,1731.41,0.2849999999999966,1731.27,0.14499999999999602,0.2800000000002001,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[39],INOUT,SIGNAL,Din,39,NO,MET3,1,1723.035,-65.855,1723.315,-65.575,1723.1750000000002,-65.715,1774.43,0.0049999999999954525,1774.71,0.2849999999999966,1774.5700000000002,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[40],INOUT,SIGNAL,Din,40,NO,MET3,1,1766.335,-65.855,1766.615,-65.575,1766.475,-65.715,1817.73,0.0049999999999954525,1818.01,0.2849999999999966,1817.87,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[41],INOUT,SIGNAL,Din,41,NO,MET3,1,1809.635,-65.855,1809.915,-65.575,1809.775,-65.715,1861.03,0.0049999999999954525,1861.31,0.2849999999999966,1861.17,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[42],INOUT,SIGNAL,Din,42,NO,MET3,1,1852.935,-65.855,1853.215,-65.575,1853.0749999999998,-65.715,1904.33,0.0049999999999954525,1904.61,0.2849999999999966,1904.4699999999998,0.14499999999999602,0.2799999999999727,0.28000000000000114,BOTTOM,0.0049999999999954525
Din[43],INOUT,SIGNAL,Din,43,NO,MET3,1,1896.235,-65.855,1896.515,-65.575,1896.375,-65.715,1947.6299999999999,0.0049999999999954525,1947.91,0.2849999999999966,1947.77,0.14499999999999602,0.2800000000002001,0.28000000000000114,BOTTOM,0.0049999999999954525
Dout[0],INOUT,SIGNAL,Dout,0,NO,MET3,1,34.335,1659.395,34.615,1659.675,34.475,1659.5349999999999,85.73,1725.2549999999999,86.01,1725.5349999999999,85.87,1725.3949999999998,0.28000000000000114,0.2799999999999727,TOP,0.005000000000109139
Dout[1],INOUT,SIGNAL,Dout,1,NO,MET3,1,77.635,1659.395,77.915,1659.675,77.775,1659.5349999999999,129.03,1725.2549999999999,129.31,1725.5349999999999,129.17000000000002,1725.3949999999998,0.28000000000000114,0.2799999999999727,TOP,0.005000000000109139
Dout[2],INOUT,SIGNAL,Dout,2,NO,MET3,1,120.935,1659.395,121.215,1659.675,121.075,1659.5349999999999,172.33,1725.2549999999999,172.61,1725.5349999999999,172.47,1725.3949999999998,0.28000000000000114,0.2799999999999727,TOP,0.005000000000109139
Dout[3],INOUT,SIGNAL,Dout,3,NO,MET3,1,164.235,1659.395,164.515,1659.675,164.375,1659.5349999999999,215.63000000000002,1725.2549999999999,215.91,1725.5349999999999,215.77,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[4],INOUT,SIGNAL,Dout,4,NO,MET3,1,207.535,1659.395,207.815,1659.675,207.675,1659.5349999999999,258.93,1725.2549999999999,259.21,1725.5349999999999,259.07,1725.3949999999998,0.28000000000000114,0.2799999999999727,TOP,0.005000000000109139
Dout[5],INOUT,SIGNAL,Dout,5,NO,MET3,1,250.835,1659.395,251.115,1659.675,250.97500000000002,1659.5349999999999,302.23,1725.2549999999999,302.51,1725.5349999999999,302.37,1725.3949999999998,0.28000000000000114,0.2799999999999727,TOP,0.005000000000109139
Dout[6],INOUT,SIGNAL,Dout,6,NO,MET3,1,294.135,1659.395,294.415,1659.675,294.275,1659.5349999999999,345.53,1725.2549999999999,345.81,1725.5349999999999,345.66999999999996,1725.3949999999998,0.28000000000002956,0.2799999999999727,TOP,0.005000000000109139
Dout[7],INOUT,SIGNAL,Dout,7,NO,MET3,1,337.435,1659.395,337.715,1659.675,337.575,1659.5349999999999,388.83,1725.2549999999999,389.10999999999996,1725.5349999999999,388.96999999999997,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[8],INOUT,SIGNAL,Dout,8,NO,MET3,1,380.735,1659.395,381.015,1659.675,380.875,1659.5349999999999,432.13,1725.2549999999999,432.40999999999997,1725.5349999999999,432.27,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[9],INOUT,SIGNAL,Dout,9,NO,MET3,1,424.035,1659.395,424.315,1659.675,424.175,1659.5349999999999,475.43,1725.2549999999999,475.71,1725.5349999999999,475.57,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[10],INOUT,SIGNAL,Dout,10,NO,MET3,1,467.335,1659.395,467.615,1659.675,467.475,1659.5349999999999,518.73,1725.2549999999999,519.01,1725.5349999999999,518.87,1725.3949999999998,0.28000000000002956,0.2799999999999727,TOP,0.005000000000109139
Dout[11],INOUT,SIGNAL,Dout,11,NO,MET3,1,510.635,1659.395,510.915,1659.675,510.775,1659.5349999999999,562.03,1725.2549999999999,562.3100000000001,1725.5349999999999,562.17,1725.3949999999998,0.28000000000002956,0.2799999999999727,TOP,0.005000000000109139
Dout[12],INOUT,SIGNAL,Dout,12,NO,MET3,1,553.935,1659.395,554.215,1659.675,554.075,1659.5349999999999,605.3299999999999,1725.2549999999999,605.61,1725.5349999999999,605.47,1725.3949999999998,0.2800000000000864,0.2799999999999727,TOP,0.005000000000109139
Dout[13],INOUT,SIGNAL,Dout,13,NO,MET3,1,597.235,1659.395,597.515,1659.675,597.375,1659.5349999999999,648.63,1725.2549999999999,648.91,1725.5349999999999,648.77,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[14],INOUT,SIGNAL,Dout,14,NO,MET3,1,640.535,1659.395,640.815,1659.675,640.675,1659.5349999999999,691.93,1725.2549999999999,692.21,1725.5349999999999,692.0699999999999,1725.3949999999998,0.2800000000000864,0.2799999999999727,TOP,0.005000000000109139
Dout[15],INOUT,SIGNAL,Dout,15,NO,MET3,1,683.835,1659.395,684.115,1659.675,683.975,1659.5349999999999,735.23,1725.2549999999999,735.51,1725.5349999999999,735.37,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[16],INOUT,SIGNAL,Dout,16,NO,MET3,1,727.135,1659.395,727.415,1659.675,727.275,1659.5349999999999,778.53,1725.2549999999999,778.81,1725.5349999999999,778.67,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[17],INOUT,SIGNAL,Dout,17,NO,MET3,1,770.435,1659.395,770.715,1659.675,770.575,1659.5349999999999,821.8299999999999,1725.2549999999999,822.11,1725.5349999999999,821.97,1725.3949999999998,0.2800000000000864,0.2799999999999727,TOP,0.005000000000109139
Dout[18],INOUT,SIGNAL,Dout,18,NO,MET3,1,813.735,1659.395,814.015,1659.675,813.875,1659.5349999999999,865.13,1725.2549999999999,865.41,1725.5349999999999,865.27,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[19],INOUT,SIGNAL,Dout,19,NO,MET3,1,857.035,1659.395,857.315,1659.675,857.175,1659.5349999999999,908.43,1725.2549999999999,908.71,1725.5349999999999,908.5699999999999,1725.3949999999998,0.2800000000000864,0.2799999999999727,TOP,0.005000000000109139
Dout[20],INOUT,SIGNAL,Dout,20,NO,MET3,1,900.335,1659.395,900.615,1659.675,900.475,1659.5349999999999,951.73,1725.2549999999999,952.01,1725.5349999999999,951.87,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[21],INOUT,SIGNAL,Dout,21,NO,MET3,1,943.635,1659.395,943.915,1659.675,943.775,1659.5349999999999,995.03,1725.2549999999999,995.31,1725.5349999999999,995.17,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[22],INOUT,SIGNAL,Dout,22,NO,MET3,1,986.935,1659.395,987.215,1659.675,987.075,1659.5349999999999,1038.33,1725.2549999999999,1038.6100000000001,1725.5349999999999,1038.47,1725.3949999999998,0.2800000000000864,0.2799999999999727,TOP,0.005000000000109139
Dout[23],INOUT,SIGNAL,Dout,23,NO,MET3,1,1030.235,1659.395,1030.515,1659.675,1030.375,1659.5349999999999,1081.6299999999999,1725.2549999999999,1081.91,1725.5349999999999,1081.77,1725.3949999999998,0.2800000000002001,0.2799999999999727,TOP,0.005000000000109139
Dout[24],INOUT,SIGNAL,Dout,24,NO,MET3,1,1073.535,1659.395,1073.815,1659.675,1073.6750000000002,1659.5349999999999,1124.93,1725.2549999999999,1125.21,1725.5349999999999,1125.0700000000002,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[25],INOUT,SIGNAL,Dout,25,NO,MET3,1,1116.835,1659.395,1117.115,1659.675,1116.975,1659.5349999999999,1168.23,1725.2549999999999,1168.51,1725.5349999999999,1168.37,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[26],INOUT,SIGNAL,Dout,26,NO,MET3,1,1160.135,1659.395,1160.415,1659.675,1160.275,1659.5349999999999,1211.53,1725.2549999999999,1211.81,1725.5349999999999,1211.67,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[27],INOUT,SIGNAL,Dout,27,NO,MET3,1,1203.435,1659.395,1203.715,1659.675,1203.5749999999998,1659.5349999999999,1254.83,1725.2549999999999,1255.11,1725.5349999999999,1254.9699999999998,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[28],INOUT,SIGNAL,Dout,28,NO,MET3,1,1246.735,1659.395,1247.015,1659.675,1246.875,1659.5349999999999,1298.1299999999999,1725.2549999999999,1298.41,1725.5349999999999,1298.27,1725.3949999999998,0.2800000000002001,0.2799999999999727,TOP,0.005000000000109139
Dout[29],INOUT,SIGNAL,Dout,29,NO,MET3,1,1290.035,1659.395,1290.315,1659.675,1290.1750000000002,1659.5349999999999,1341.43,1725.2549999999999,1341.71,1725.5349999999999,1341.5700000000002,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[30],INOUT,SIGNAL,Dout,30,NO,MET3,1,1333.335,1659.395,1333.615,1659.675,1333.475,1659.5349999999999,1384.73,1725.2549999999999,1385.01,1725.5349999999999,1384.87,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[31],INOUT,SIGNAL,Dout,31,NO,MET3,1,1376.635,1659.395,1376.915,1659.675,1376.775,1659.5349999999999,1428.03,1725.2549999999999,1428.31,1725.5349999999999,1428.17,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[32],INOUT,SIGNAL,Dout,32,NO,MET3,1,1419.935,1659.395,1420.215,1659.675,1420.0749999999998,1659.5349999999999,1471.33,1725.2549999999999,1471.61,1725.5349999999999,1471.4699999999998,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[33],INOUT,SIGNAL,Dout,33,NO,MET3,1,1463.235,1659.395,1463.515,1659.675,1463.375,1659.5349999999999,1514.6299999999999,1725.2549999999999,1514.91,1725.5349999999999,1514.77,1725.3949999999998,0.2800000000002001,0.2799999999999727,TOP,0.005000000000109139
Dout[34],INOUT,SIGNAL,Dout,34,NO,MET3,1,1506.535,1659.395,1506.815,1659.675,1506.6750000000002,1659.5349999999999,1557.93,1725.2549999999999,1558.21,1725.5349999999999,1558.0700000000002,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[35],INOUT,SIGNAL,Dout,35,NO,MET3,1,1549.835,1659.395,1550.115,1659.675,1549.975,1659.5349999999999,1601.23,1725.2549999999999,1601.51,1725.5349999999999,1601.37,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[36],INOUT,SIGNAL,Dout,36,NO,MET3,1,1593.135,1659.395,1593.415,1659.675,1593.275,1659.5349999999999,1644.53,1725.2549999999999,1644.81,1725.5349999999999,1644.67,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[37],INOUT,SIGNAL,Dout,37,NO,MET3,1,1636.435,1659.395,1636.715,1659.675,1636.5749999999998,1659.5349999999999,1687.83,1725.2549999999999,1688.11,1725.5349999999999,1687.9699999999998,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[38],INOUT,SIGNAL,Dout,38,NO,MET3,1,1679.735,1659.395,1680.015,1659.675,1679.875,1659.5349999999999,1731.1299999999999,1725.2549999999999,1731.41,1725.5349999999999,1731.27,1725.3949999999998,0.2800000000002001,0.2799999999999727,TOP,0.005000000000109139
Dout[39],INOUT,SIGNAL,Dout,39,NO,MET3,1,1723.035,1659.395,1723.315,1659.675,1723.1750000000002,1659.5349999999999,1774.43,1725.2549999999999,1774.71,1725.5349999999999,1774.5700000000002,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[40],INOUT,SIGNAL,Dout,40,NO,MET3,1,1766.335,1659.395,1766.615,1659.675,1766.475,1659.5349999999999,1817.73,1725.2549999999999,1818.01,1725.5349999999999,1817.87,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[41],INOUT,SIGNAL,Dout,41,NO,MET3,1,1809.635,1659.395,1809.915,1659.675,1809.775,1659.5349999999999,1861.03,1725.2549999999999,1861.31,1725.5349999999999,1861.17,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[42],INOUT,SIGNAL,Dout,42,NO,MET3,1,1852.935,1659.395,1853.215,1659.675,1853.0749999999998,1659.5349999999999,1904.33,1725.2549999999999,1904.61,1725.5349999999999,1904.4699999999998,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
Dout[43],INOUT,SIGNAL,Dout,43,NO,MET3,1,1896.235,1659.395,1896.515,1659.675,1896.375,1659.5349999999999,1947.6299999999999,1725.2549999999999,1947.91,1725.5349999999999,1947.77,1725.3949999999998,0.2800000000002001,0.2799999999999727,TOP,0.005000000000109139
DVDD,INOUT,POWER,DVDD,,NO,MET2|MET3,2,-49.605,1656.635,-46.605,1659.675,-48.105,1658.155,1.7900000000000063,1722.495,4.790000000000006,1725.5349999999999,3.2900000000000063,1724.0149999999999,3.0,3.0399999999999636,TOP,0.005000000000109139
R[0],INOUT,SIGNAL,R,0,YES,MET3,1,477.48,1659.395,477.76,1659.675,477.62,1659.5349999999999,528.875,1725.2549999999999,529.155,1725.5349999999999,529.015,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[1],INOUT,SIGNAL,R,1,YES,MET3,1,520.78,1659.395,521.06,1659.675,520.92,1659.5349999999999,572.175,1725.2549999999999,572.4549999999999,1725.5349999999999,572.3149999999999,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[2],INOUT,SIGNAL,R,2,YES,MET3,1,549.645,1659.395,549.925,1659.675,549.785,1659.5349999999999,601.04,1725.2549999999999,601.3199999999999,1725.5349999999999,601.18,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[3],INOUT,SIGNAL,R,3,YES,MET3,1,564.08,1659.395,564.36,1659.675,564.22,1659.5349999999999,615.475,1725.2549999999999,615.755,1725.5349999999999,615.615,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[4],INOUT,SIGNAL,R,4,YES,MET3,1,607.38,1659.395,607.66,1659.675,607.52,1659.5349999999999,658.775,1725.2549999999999,659.055,1725.5349999999999,658.915,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[5],INOUT,SIGNAL,R,5,YES,MET3,1,636.245,1659.395,636.525,1659.675,636.385,1659.5349999999999,687.64,1725.2549999999999,687.92,1725.5349999999999,687.78,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[6],INOUT,SIGNAL,R,6,YES,MET3,1,650.68,1659.395,650.96,1659.675,650.8199999999999,1659.5349999999999,702.0749999999999,1725.2549999999999,702.355,1725.5349999999999,702.2149999999999,1725.3949999999998,0.2800000000000864,0.2799999999999727,TOP,0.005000000000109139
R[7],INOUT,SIGNAL,R,7,YES,MET3,1,693.98,1659.395,694.26,1659.675,694.12,1659.5349999999999,745.375,1725.2549999999999,745.655,1725.5349999999999,745.515,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[8],INOUT,SIGNAL,R,8,YES,MET3,1,722.845,1659.395,723.125,1659.675,722.985,1659.5349999999999,774.24,1725.2549999999999,774.52,1725.5349999999999,774.38,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[9],INOUT,SIGNAL,R,9,YES,MET3,1,737.28,1659.395,737.56,1659.675,737.42,1659.5349999999999,788.675,1725.2549999999999,788.9549999999999,1725.5349999999999,788.8149999999999,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[10],INOUT,SIGNAL,R,10,YES,MET3,1,780.58,1659.395,780.86,1659.675,780.72,1659.5349999999999,831.975,1725.2549999999999,832.255,1725.5349999999999,832.115,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[11],INOUT,SIGNAL,R,11,YES,MET3,1,809.445,1659.395,809.725,1659.675,809.585,1659.5349999999999,860.84,1725.2549999999999,861.12,1725.5349999999999,860.98,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[12],INOUT,SIGNAL,R,12,YES,MET3,1,823.88,1659.395,824.16,1659.675,824.02,1659.5349999999999,875.275,1725.2549999999999,875.555,1725.5349999999999,875.415,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[13],INOUT,SIGNAL,R,13,YES,MET3,1,867.18,1659.395,867.46,1659.675,867.3199999999999,1659.5349999999999,918.5749999999999,1725.2549999999999,918.855,1725.5349999999999,918.7149999999999,1725.3949999999998,0.2800000000000864,0.2799999999999727,TOP,0.005000000000109139
R[14],INOUT,SIGNAL,R,14,YES,MET3,1,896.045,1659.395,896.325,1659.675,896.185,1659.5349999999999,947.4399999999999,1725.2549999999999,947.72,1725.5349999999999,947.5799999999999,1725.3949999999998,0.2800000000000864,0.2799999999999727,TOP,0.005000000000109139
R[15],INOUT,SIGNAL,R,15,YES,MET3,1,910.48,1659.395,910.76,1659.675,910.62,1659.5349999999999,961.875,1725.2549999999999,962.155,1725.5349999999999,962.015,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[16],INOUT,SIGNAL,R,16,YES,MET3,1,953.78,1659.395,954.06,1659.675,953.92,1659.5349999999999,1005.175,1725.2549999999999,1005.4549999999999,1725.5349999999999,1005.3149999999999,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[17],INOUT,SIGNAL,R,17,YES,MET3,1,982.645,1659.395,982.925,1659.675,982.785,1659.5349999999999,1034.04,1725.2549999999999,1034.32,1725.5349999999999,1034.18,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[18],INOUT,SIGNAL,R,18,YES,MET3,1,997.08,1659.395,997.36,1659.675,997.22,1659.5349999999999,1048.4750000000001,1725.2549999999999,1048.755,1725.5349999999999,1048.615,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[19],INOUT,SIGNAL,R,19,YES,MET3,1,1040.38,1659.395,1040.66,1659.675,1040.52,1659.5349999999999,1091.775,1725.2549999999999,1092.055,1725.5349999999999,1091.915,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[20],INOUT,SIGNAL,R,20,YES,MET3,1,1069.245,1659.395,1069.525,1659.675,1069.385,1659.5349999999999,1120.6399999999999,1725.2549999999999,1120.92,1725.5349999999999,1120.78,1725.3949999999998,0.2800000000002001,0.2799999999999727,TOP,0.005000000000109139
R[21],INOUT,SIGNAL,R,21,YES,MET3,1,1083.68,1659.395,1083.96,1659.675,1083.8200000000002,1659.5349999999999,1135.075,1725.2549999999999,1135.355,1725.5349999999999,1135.2150000000001,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[22],INOUT,SIGNAL,R,22,YES,MET3,1,1126.98,1659.395,1127.26,1659.675,1127.12,1659.5349999999999,1178.375,1725.2549999999999,1178.655,1725.5349999999999,1178.5149999999999,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[23],INOUT,SIGNAL,R,23,YES,MET3,1,1155.845,1659.395,1156.125,1659.675,1155.9850000000001,1659.5349999999999,1207.24,1725.2549999999999,1207.52,1725.5349999999999,1207.38,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[24],INOUT,SIGNAL,R,24,YES,MET3,1,1170.28,1659.395,1170.56,1659.675,1170.42,1659.5349999999999,1221.675,1725.2549999999999,1221.955,1725.5349999999999,1221.815,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
R[25],INOUT,SIGNAL,R,25,YES,MET3,1,1213.58,1659.395,1213.86,1659.675,1213.7199999999998,1659.5349999999999,1264.975,1725.2549999999999,1265.2549999999999,1725.5349999999999,1265.1149999999998,1725.3949999999998,0.2799999999999727,0.2799999999999727,TOP,0.005000000000109139
