ns_inf,nf_inf,nslow,nfast_hit,stop_phase_disc,phase0_snap,hit_idx,correction,within_std,train_count
1,3,17,2,7,1,11,-2087.7158671586717,7.359538773834847,542
1,3,17,3,7,1,11,-2114.968604651163,23.151928753984752,1720
1,3,17,4,6,1,11,-2085.656179775281,5.848728951603344,445
1,3,17,4,7,1,11,-2125.090342679128,16.926345854735285,1284
1,3,17,5,4,1,11,-2097.679540709812,12.825739834197753,958
1,3,17,5,6,1,11,-2137.92876344086,10.138769971530598,744
1,3,17,6,0,1,11,-2110.580222658808,20.545219389608707,1527
1,3,17,6,4,1,11,-2150.451327433628,2.9358665496245466,226
1,3,17,7,0,1,11,-2115.9162045594576,23.08638714932964,1623
1,3,17,8,0,0,11,-2107.97995545657,18.795118124872904,1347
1,3,17,8,0,1,11,-2147.705882352941,4.363143846163493,340
1,3,17,9,0,0,11,-2117.1506300114547,22.986989999257407,1746
1,3,17,10,0,0,11,-2145.597374179431,5.61880183176444,457
1,3,17,10,1,0,11,-2108.4179357022,15.732738768992933,1182
1,3,17,10,3,0,11,-2078.0714285714284,1.4312474935964643,112
1,3,17,11,3,0,11,-2130.8802946593,14.31551973397328,1086
1,3,17,11,7,0,11,-2091.038748137109,8.7327426197937,671
1,3,17,12,7,0,11,-2114.7601156069363,22.839518636511084,1730
1,3,18,2,7,0,11,-1248.3061403508773,15.907466993693438,1140
1,3,18,2,7,1,11,-2087.688588007737,7.144388536544688,517
1,3,18,3,7,1,11,-2116.55734870317,22.856651946753242,1735
1,3,18,4,6,1,11,-2085.373831775701,5.7750241565992555,428
1,3,18,4,7,1,11,-2125.65213882163,17.386483479246934,1239
1,3,18,5,4,1,11,-2099.4242424242425,12.433638162965039,957
1,3,18,5,6,1,11,-2137.8396349413297,9.901554215244373,767
1,3,18,6,0,1,11,-2110.82602739726,20.124982956859082,1460
1,3,18,6,4,1,11,-2150.9617021276595,2.855867658388389,235
1,3,18,7,0,1,11,-2115.569558101473,22.973399325409577,1833
1,3,18,8,0,0,11,-2108.7373665480427,18.56599440442408,1405
1,3,18,8,0,1,11,-2148.4314285714286,4.3358486681937105,350
1,3,18,9,0,0,11,-2116.1105200945626,23.005374188945684,1692
1,3,18,10,0,0,11,-2145.21978021978,5.8158597066518505,455
1,3,18,10,1,0,11,-2107.387878787879,15.52292621760596,1155
1,3,18,10,3,0,11,-2077.9655172413795,1.431968950884697,116
1,3,18,11,3,0,11,-2130.5069637883007,14.598406120396405,1077
1,3,18,11,7,0,11,-2090.340390879479,8.58734186099888,614
1,3,18,12,7,0,11,-2115.1978352375227,22.987040614298294,1663
1,3,19,2,7,0,11,-1247.666958041958,15.97178759996175,1144
1,3,19,2,7,1,11,-2087.770137524558,7.492774003032354,509
1,3,19,3,7,1,11,-2115.3374558303885,23.314483861362884,1698
1,3,19,4,6,1,11,-2085.351089588378,5.747321095986787,413
1,3,19,4,7,1,11,-2125.2984956452888,17.37136792850523,1263
1,3,19,5,4,1,11,-2097.7650862068967,13.162560737359406,928
1,3,19,5,6,1,11,-2138.2837653478855,10.194090308909992,733
1,3,19,6,0,1,11,-2111.5582356995174,20.300292629166243,1451
1,3,19,6,4,1,11,-2150.6543778801843,2.912770500234573,217
1,3,19,7,0,1,11,-2116.9031462060457,23.39460851478923,1621
1,3,19,8,0,0,11,-2107.6446164672766,19.05844064891159,1421
1,3,19,8,0,1,11,-2148.1041009463725,4.5099136046164725,317
1,3,19,9,0,0,11,-2115.306906906907,23.312322207555432,1665
1,3,19,10,0,0,11,-2145.393285371703,5.911720910320213,417
1,3,19,10,1,0,11,-2108.236268526591,15.602488211406667,1147
1,3,19,11,3,0,11,-2131.3870967741937,14.33500557467046,1023
1,3,19,11,7,0,11,-2090.530959752322,8.594122911349338,646
1,3,19,12,7,0,11,-2115.7769276044733,22.5299546279886,1699
1,3,20,2,7,0,11,-1247.7219387755101,15.866044101325421,1176
1,3,20,2,7,1,11,-2087.8797127468583,7.196016845777776,557
1,3,20,3,7,1,11,-2115.146383467279,22.97067556317945,1742
1,3,20,4,6,1,11,-2086.246376811594,5.783716431672691,414
1,3,20,4,7,1,11,-2126.0039154267815,17.195157401894576,1277
1,3,20,5,4,1,11,-2097.3056443024493,12.822258339703328,939
1,3,20,5,6,1,11,-2137.914246196404,9.840124709980051,723
1,3,20,6,0,1,11,-2109.4621959237343,20.436815542000204,1521
1,3,20,6,4,1,11,-2150.1822429906542,2.9512333262361614,214
1,3,20,7,0,1,11,-2115.7548387096776,23.255832334769263,1705
1,3,20,8,0,0,11,-2107.7976022566995,19.01244696314292,1418
1,3,20,8,0,1,11,-2147.9397590361446,4.535268479690963,332
1,3,20,9,0,0,11,-2114.7368421052633,23.26190238593089,1748
1,3,20,10,0,0,11,-2145.650442477876,5.530040629382321,452
1,3,20,10,1,0,11,-2107.895850973751,15.681530733842378,1181
1,3,20,10,3,0,11,-2078.0353982300885,1.3365468885679763,113
1,3,20,11,3,0,11,-2130.1923076923076,14.336664215548497,1118
1,3,20,11,7,0,11,-2090.3322528363046,8.441128778509063,617
1,3,20,12,7,0,11,-2115.120260663507,22.994211448149507,1688
1,3,21,2,7,0,11,-1248.3006700167505,15.579403237804843,1194
1,3,21,2,7,1,11,-2087.7263779527557,7.055595665042495,508
1,3,21,3,7,1,11,-2114.960303561004,23.34673913090943,1713
1,3,21,4,6,1,11,-2085.941798941799,5.610534209738613,378
1,3,21,4,7,1,11,-2125.4573268921094,17.253911277381842,1242
1,3,21,5,4,1,11,-2098.0801687763715,13.275715717748149,948
1,3,21,5,6,1,11,-2137.9247311827958,10.022004348621138,744
1,3,21,6,0,1,11,-2109.726927939317,20.115375695258574,1582
1,3,21,6,4,1,11,-2150.638743455497,2.7572591468937704,191
1,3,21,7,0,1,11,-2115.8219988172677,22.91623888252033,1691
1,3,21,8,0,0,11,-2107.225270758123,18.228072045221275,1385
1,3,21,8,0,1,11,-2147.8701754385966,4.322197496327157,285
1,3,21,9,0,0,11,-2115.612565445026,22.775786625718826,1719
1,3,21,10,0,0,11,-2145.850710900474,5.841020731906831,422
1,3,21,10,1,0,11,-2109.437392795883,15.66668603053203,1166
1,3,21,10,3,0,11,-2077.9285714285716,1.4303560280125274,98
1,3,21,11,3,0,11,-2130.8478873239437,14.420816909062044,1065
1,3,21,11,7,0,11,-2090.588957055215,8.74799192469458,652
1,3,21,12,7,0,11,-2115.4376513317193,22.689937851679034,1652
1,3,22,2,7,0,11,-1248.0346869712353,15.784279105005478,1182
1,3,22,2,7,1,11,-2088.7047970479703,7.175548827381851,542
1,3,22,3,7,1,11,-2115.5929357266937,23.39263358847703,1727
1,3,22,4,6,1,11,-2085.4797297297296,5.934100865444282,444
1,3,22,4,7,1,11,-2126.0122605363986,17.674012869319245,1305
1,3,22,5,4,1,11,-2097.844017094017,12.731582411497287,936
1,3,22,5,6,1,11,-2138.403120936281,10.176532356580555,769
1,3,22,6,0,1,11,-2110.0756192959584,20.4337774815227,1534
1,3,22,6,4,1,11,-2150.591346153846,2.870828430898299,208
1,3,22,7,0,1,11,-2115.803539823009,22.835794222953542,1695
1,3,22,8,0,0,11,-2108.3638968481378,18.85051169378603,1396
1,3,22,8,0,1,11,-2147.498452012384,4.184872219986002,323
1,3,22,9,0,0,11,-2114.025950512975,23.458329676644116,1657
1,3,22,10,0,0,11,-2145.174334140436,5.802113654700489,413
1,3,22,10,1,0,11,-2107.301680672269,16.134380448881846,1190
1,3,22,10,3,0,11,-2077.9719626168226,1.4368835946871787,107
1,3,22,11,3,0,11,-2130.4484346224676,14.629072832940379,1086
1,3,22,11,7,0,11,-2090.4264036418817,8.469456018269982,659
1,3,22,12,7,0,11,-2115.960023515579,23.001256024790255,1701
1,3,23,2,7,0,11,-1247.9791833466772,16.074622291026575,1249
1,3,23,2,7,1,11,-2087.9021526418787,7.173705469308948,511
1,3,23,3,7,1,11,-2114.609251369446,23.049566049216857,1643
1,3,23,4,6,1,11,-2085.858536585366,5.625246904504194,410
1,3,23,4,7,1,11,-2125.9516757599376,17.48383071957137,1283
1,3,23,5,4,1,11,-2098.6798378926037,12.921978824928042,987
1,3,23,5,6,1,11,-2138.368632707775,10.117382515312832,746
1,3,23,6,0,1,11,-2110.036265950302,19.977993965214278,1489
1,3,23,6,4,1,11,-2150.4626865671644,2.851176024238075,201
1,3,23,7,0,1,11,-2115.461815995189,22.996239140830802,1663
1,3,23,8,0,0,11,-2108.214285714286,18.8932846078573,1414
1,3,23,8,0,1,11,-2148.0612903225806,4.276656624502459,310
1,3,23,9,0,0,11,-2115.4562715765246,22.90872438270148,1738
1,3,23,10,0,0,11,-2145.4214285714284,5.785121956822782,420
1,3,23,10,1,0,11,-2107.9931623931625,15.969092618519667,1170
1,3,23,10,3,0,11,-2077.8467741935483,1.3798337608441704,124
1,3,23,11,3,0,11,-2130.2071794871795,14.507934159727572,975
1,3,23,11,7,0,11,-2090.7776025236594,8.656760268877624,634
1,3,23,12,7,0,11,-2115.5318396226417,23.440061566442477,1696
1,3,24,2,7,0,11,-1247.707460184409,16.01902953665862,1193
1,3,24,2,7,1,11,-2087.569498069498,7.358051570508264,518
1,3,24,3,7,1,11,-2114.6681741096663,23.512384649028924,1769
1,3,24,4,6,1,11,-2085.28,5.58225760775098,450
1,3,24,4,7,1,11,-2125.930933137399,17.46526957222942,1361
1,3,24,5,4,1,11,-2098.1967044284243,13.27811629147097,971
1,3,24,5,6,1,11,-2138.005925925926,10.29059090527943,675
1,3,24,6,0,1,11,-2111.3534540576793,20.02029033987211,1491
1,3,24,6,4,1,11,-2150.489539748954,2.866429447799942,239
1,3,24,7,0,1,11,-2115.931884908984,23.132644884146558,1703
1,3,24,8,0,0,11,-2107.771041369472,18.498361424117007,1402
1,3,24,8,0,1,11,-2148.193251533742,4.070251629130797,326
1,3,24,9,0,0,11,-2116.2477823772915,23.44192944892578,1691
1,3,24,10,0,0,11,-2145.2185273159143,5.8150218049475795,421
1,3,24,10,1,0,11,-2107.585964912281,15.754046415263034,1140
1,3,24,10,3,0,11,-2078.0721649484535,1.4013794579450538,97
1,3,24,11,3,0,11,-2130.1036468330135,14.59033697202959,1042
1,3,24,11,7,0,11,-2091.0675039246466,8.863352779803385,637
1,3,24,12,7,0,11,-2115.8878873239437,23.14783705501671,1775
1,3,25,2,7,0,11,-1247.5668085106383,15.833885170775623,1175
1,3,25,2,7,1,11,-2088.2883895131085,7.397690197190145,534
1,3,25,3,7,1,11,-2115.658668266347,22.677795590894746,1667
1,3,25,4,6,1,11,-2085.5242966751916,5.868010982840889,391
1,3,25,4,7,1,11,-2125.1522435897436,17.224643983291436,1248
1,3,25,5,4,1,11,-2097.6574803149606,12.755684356966526,1016
1,3,25,5,6,1,11,-2137.4326424870465,10.228319508154927,772
1,3,25,6,0,1,11,-2110.094065656566,20.441048895173253,1584
1,3,25,6,4,1,11,-2150.7654320987654,2.766368889004257,243
1,3,25,7,0,1,11,-2114.3974201474202,23.545604622299408,1628
1,3,25,8,0,0,11,-2108.917590027701,18.458067946257607,1444
1,3,25,8,0,1,11,-2147.95,4.219893363594839,300
1,3,25,9,0,0,11,-2115.2904707233065,23.071956300159506,1742
1,3,25,10,0,0,11,-2145.694252873563,5.922941105473134,435
1,3,25,10,1,0,11,-2107.8754416961133,16.136876902986085,1132
1,3,25,10,3,0,11,-2078.0434782608695,1.321338612105978,115
1,3,25,11,3,0,11,-2131.0583409298088,14.741227825170284,1097
1,3,25,11,7,0,11,-2090.3260233918127,8.548476898620805,684
1,3,25,12,7,0,11,-2116.254004576659,23.42927453027959,1748
1,3,26,2,7,0,11,-1247.3587140439931,16.03338060977547,1182
1,3,26,2,7,1,11,-2088.7689393939395,7.253762164659537,528
1,3,26,3,7,1,11,-2115.537492844877,23.089164096920857,1747
1,3,26,4,6,1,11,-2085.4345898004435,5.769178062662053,451
1,3,26,4,7,1,11,-2126.1721698113206,17.275998883728214,1272
1,3,26,5,4,1,11,-2097.6694648478488,13.179162598078834,953
1,3,26,5,6,1,11,-2137.7005730659025,10.18260355430174,698
1,3,26,6,0,1,11,-2109.9400131839157,20.23056846932622,1517
1,3,26,6,4,1,11,-2150.5754716981132,2.77096847453196,212
1,3,26,7,0,1,11,-2115.9791418355185,22.912569872087836,1678
1,3,26,8,0,0,11,-2107.49605734767,19.07466424336426,1395
1,3,26,8,0,1,11,-2147.511111111111,4.476645254511139,315
1,3,26,9,0,0,11,-2114.6750902527074,23.51900361685621,1662
1,3,26,10,0,0,11,-2145.870026525199,5.655595407623538,377
1,3,26,10,1,0,11,-2108.36,16.391168353697243,1150
1,3,26,10,3,0,11,-2077.8,1.3999999996540802,110
1,3,26,11,3,0,11,-2130.515717092338,14.365364662690794,1018
1,3,26,11,7,0,11,-2090.382716049383,8.742288172943747,648
1,3,26,12,7,0,11,-2115.462464183381,23.658528165529845,1745
1,3,27,2,7,0,11,-1248.559688581315,15.63707336973916,1156
1,3,27,2,7,1,11,-2087.8211538461537,7.474619530864522,520
1,3,27,3,7,1,11,-2115.3169533169535,23.071867902407302,1628
1,3,27,4,6,1,11,-2085.4716981132074,5.6858476566112754,477
1,3,27,4,7,1,11,-2124.974828375286,17.53514873452853,1311
1,3,27,5,4,1,11,-2098.3784067085953,12.975642201578783,954
1,3,27,5,6,1,11,-2138.299191374663,10.024201140764742,742
1,3,27,6,0,1,11,-2110.151515151515,20.52977188176608,1452
1,3,27,6,4,1,11,-2150.4930875576038,2.970080939872127,217
1,3,27,7,0,1,11,-2116.030284675954,22.77361376256191,1651
1,3,27,8,0,0,11,-2107.597149287322,18.802137696824026,1333
1,3,27,8,0,1,11,-2148.2888198757764,4.32317880786963,322
1,3,27,9,0,0,11,-2115.008206330598,23.085064739263576,1706
1,3,27,10,0,0,11,-2145.8997772828507,5.728934488613168,449
1,3,27,10,1,0,11,-2107.9662408759123,16.13288088730918,1096
1,3,27,11,3,0,11,-2130.477038425492,14.35721108898479,1067
1,3,27,11,7,0,11,-2090.613251155624,8.467642211568156,649
1,3,27,12,7,0,11,-2115.532894736842,23.4783340875011,1672
1,3,28,2,7,0,11,-1248.80752780154,16.036466510138172,1169
1,3,28,2,7,1,11,-2088.068093385214,6.96525796676392,514
1,3,28,3,7,1,11,-2115.2396891811118,22.71846039457826,1673
1,3,28,4,6,1,11,-2085.5323741007196,5.873121506756262,417
1,3,28,4,7,1,11,-2125.9368340943684,17.291787169735098,1314
1,3,28,5,4,1,11,-2097.251828631139,12.782167784507408,957
1,3,28,5,6,1,11,-2138.9413369713507,10.007260494489955,733
1,3,28,6,0,1,11,-2109.977896851976,19.857467170022826,1493
1,3,28,6,4,1,11,-2150.5473251028807,3.009043817714207,243
1,3,28,7,0,1,11,-2115.961249277039,23.354788716379957,1729
1,3,28,8,0,0,11,-2108.413182140326,18.507456593142866,1411
1,3,28,8,0,1,11,-2148.165625,4.38969741089588,320
1,3,28,9,0,0,11,-2115.505604719764,22.74724135442852,1695
1,3,28,10,0,0,11,-2145.7986270022884,5.801498894178412,437
1,3,28,10,1,0,11,-2108.030276816609,15.724321086330628,1156
1,3,28,10,3,0,11,-2077.9310344827586,1.4246847077355087,116
1,3,28,11,3,0,11,-2131.530828516378,14.31804019534241,1038
1,3,28,11,7,0,11,-2090.661341853035,8.620338206117175,626
1,3,28,12,7,0,11,-2115.147662485747,22.78718602357311,1754
1,3,29,2,7,0,11,-1249.0577405857741,15.924482240995644,1195
1,3,29,2,7,1,11,-2088.307385229541,7.079906439902906,501
1,3,29,3,7,1,11,-2117.155172413793,22.982178295871197,1740
1,3,29,4,6,1,11,-2085.2488262910797,5.8593900428419925,426
1,3,29,4,7,1,11,-2125.6083860759495,17.132745663683856,1264
1,3,29,5,4,1,11,-2098.4145342886386,12.78749683661127,977
1,3,29,5,6,1,11,-2137.532786885246,10.1204638435112,732
1,3,29,6,0,1,11,-2110.2177049180327,19.938721237058363,1525
1,3,29,6,4,1,11,-2150.6755555555555,2.9358440434034665,225
1,3,29,7,0,1,11,-2116.382598996096,22.973681407577086,1793
1,3,29,8,0,0,11,-2108.4526098901097,18.928486187312092,1456
1,3,29,8,0,1,11,-2147.809523809524,4.260773992080946,336
1,3,29,9,0,0,11,-2115.1517599538374,23.134483359894627,1733
1,3,29,10,0,0,11,-2145.5848101265824,5.606485588940375,395
1,3,29,10,1,0,11,-2107.8413736713,15.765483543986095,1223
1,3,29,10,3,0,11,-2077.9583333333335,1.3686723085023116,96
1,3,29,11,3,0,11,-2130.4731084776663,14.466994992755307,1097
1,3,29,11,7,0,11,-2090.259911894273,8.780150119204855,681
1,3,29,12,7,0,11,-2116.215028901734,23.135139667334165,1730
1,3,30,2,7,0,11,-1248.8258232235703,15.412074945684145,1154
1,3,30,2,7,1,11,-2088.522267206478,7.504284209575353,494
1,3,30,3,7,1,11,-2116.3717647058825,23.174035225886037,1700
1,3,30,4,6,1,11,-2085.557457212714,5.867089379616523,409
1,3,30,4,7,1,11,-2125.7136186770426,17.503276217486274,1285
1,3,30,5,4,1,11,-2098.0088105726873,13.016167916080464,908
1,3,30,5,6,1,11,-2137.5821727019497,10.279428290362981,718
1,3,30,6,0,1,11,-2109.3179419525068,20.12232958039502,1516
1,3,30,6,4,1,11,-2150.644230769231,2.8247473310795606,208
1,3,30,7,0,1,11,-2115.967507002801,22.927068823156596,1785
1,3,30,8,0,0,11,-2109.053304904051,18.74398272805976,1407
1,3,30,8,0,1,11,-2148.238938053097,4.260557256462821,339
1,3,30,9,0,0,11,-2115.951008645533,22.759547962977685,1735
1,3,30,10,0,0,11,-2145.5544794188863,5.899075360103276,413
1,3,30,10,1,0,11,-2107.759211653813,15.468278579861675,1167
1,3,30,10,3,0,11,-2077.940170940171,1.385459276572751,117
1,3,30,11,3,0,11,-2130.348581884721,14.361500273984916,1093
1,3,30,11,7,0,11,-2090.135520684736,8.965469145413252,701
1,3,30,12,7,0,11,-2116.152359295054,22.664284547191766,1759
1,3,31,2,7,0,11,-1248.0510204081634,16.004488602294654,1176
1,3,31,2,7,1,11,-2087.9659735349715,6.964857441136676,529
1,3,31,3,7,1,11,-2115.2089378990136,23.142782505521943,1723
1,3,31,4,6,1,11,-2085.2716346153848,5.782995898180928,416
1,3,31,4,7,1,11,-2124.932634730539,16.883094357751848,1336
1,3,31,5,4,1,11,-2099.107614213198,12.602175015479332,985
1,3,31,5,6,1,11,-2138.32770745429,10.2002898501758,711
1,3,31,6,0,1,11,-2111.2749836708035,20.173467708714718,1531
1,3,31,6,4,1,11,-2150.519823788546,2.8195828673877177,227
1,3,31,7,0,1,11,-2114.9626777251183,23.014891232040913,1688
1,3,31,8,0,0,11,-2107.991929567131,18.64616096092642,1363
1,3,31,8,0,1,11,-2147.817073170732,4.407250259224978,328
1,3,31,9,0,0,11,-2115.162272993556,23.203438556724766,1707
1,3,31,10,0,0,11,-2144.8840262582057,5.861429275731812,457
1,3,31,10,1,0,11,-2107.6814159292035,15.933193207363864,1130
1,3,31,10,3,0,11,-2078.045045045045,1.4039031011862408,111
1,3,31,11,3,0,11,-2129.861386138614,14.405552405677383,1111
1,3,31,11,7,0,11,-2090.465625,8.851486788099304,640
1,3,31,12,7,0,11,-2115.935138183869,23.452698562773076,1773
1,3,32,2,7,0,11,-1248.7821782178219,15.50067855028275,1212
1,3,32,2,7,1,11,-2088.3497164461246,7.3562214012256515,529
1,3,32,3,7,1,11,-2116.021424435437,23.337262009219582,1727
1,3,32,4,6,1,11,-2085.31914893617,5.802077335162518,423
1,3,32,4,7,1,11,-2125.432558139535,17.03945791431978,1290
1,3,32,5,4,1,11,-2098.070588235294,12.793185902528815,935
1,3,32,5,6,1,11,-2137.683181225554,10.057722132518919,767
1,3,32,6,0,1,11,-2109.862258953168,20.155600835383154,1452
1,3,32,6,4,1,11,-2150.6666666666665,3.0037014205296177,225
1,3,32,7,0,1,11,-2115.7968843618933,23.045402133539444,1669
1,3,32,8,0,0,11,-2107.893009985735,18.732480193271964,1402
1,3,32,8,0,1,11,-2148.440366972477,4.304391881316767,327
1,3,32,9,0,0,11,-2115.4981296758106,22.54146904985544,1604
1,3,32,10,0,0,11,-2145.816705336427,5.711656116714312,431
1,3,32,10,1,0,11,-2107.724167378309,16.003199564347664,1171
1,3,32,10,3,0,11,-2078.072727272727,1.386356184802544,110
1,3,32,11,3,0,11,-2130.36505032022,14.32345420196467,1093
1,3,32,11,7,0,11,-2090.1163166397414,8.648739036310383,619
1,3,32,12,7,0,11,-2115.076490438695,23.20255597248484,1778
1,3,33,2,7,0,11,-1248.84144295302,15.948823164548251,1192
1,3,33,2,7,1,11,-2087.644100580271,7.400992471838265,517
1,3,33,3,7,1,11,-2115.8757870635377,22.151350720603833,1747
1,3,33,4,6,1,11,-2085.597989949749,5.616665437121388,398
1,3,33,4,7,1,11,-2124.9969278033795,17.23270716974703,1302
1,3,33,5,4,1,11,-2098.445320197044,13.181966905565982,1015
1,3,33,5,6,1,11,-2137.8324324324326,10.097713256090277,740
1,3,33,6,0,1,11,-2109.8129642133695,20.438032213515584,1481
1,3,33,6,4,1,11,-2150.291304347826,2.806423229274271,230
1,3,33,7,0,1,11,-2115.5502257336343,23.17859955596762,1772
1,3,33,8,0,0,11,-2108.9688195991093,18.73070777694806,1347
1,3,33,8,0,1,11,-2147.752941176471,4.225012028698368,340
1,3,33,9,0,0,11,-2115.787543655413,22.947775063110374,1718
1,3,33,10,0,0,11,-2145.7475,5.652764257443386,400
1,3,33,10,1,0,11,-2108.2839300582846,16.0949043153935,1201
1,3,33,10,3,0,11,-2078.089285714286,1.4426759077911435,112
1,3,33,11,3,0,11,-2130.038497652582,14.092965034760288,1065
1,3,33,11,7,0,11,-2090.706557377049,8.687891873047903,610
1,3,33,12,7,0,11,-2115.021777516186,23.27760905089255,1699
1,3,34,2,7,0,11,-1246.983695652174,16.29777554733244,1104
1,3,34,2,7,1,11,-2087.9358288770054,7.326080902460746,561
1,3,34,3,7,1,11,-2115.265134529148,22.972341423953633,1784
1,3,34,4,6,1,11,-2085.4825,6.079859681789935,400
1,3,34,4,7,1,11,-2125.6352848101264,17.488804427382433,1264
1,3,34,5,4,1,11,-2098.4927536231885,13.015973991965017,966
1,3,34,5,6,1,11,-2137.95966620306,9.66085762885972,719
1,3,34,6,0,1,11,-2109.768115942029,20.11399683915222,1449
1,3,34,6,4,1,11,-2150.324324324324,2.8353056057532733,222
1,3,34,7,0,1,11,-2114.9864226682407,23.165982466481715,1694
1,3,34,8,0,0,11,-2107.173363095238,18.72626685266021,1344
1,3,34,8,0,1,11,-2148.2730061349694,4.28175701211649,326
1,3,34,9,0,0,11,-2114.9637096774195,22.924072149900695,1736
1,3,34,10,0,0,11,-2145.8571428571427,5.930818086518241,441
1,3,34,10,1,0,11,-2107.2799642218247,15.735838429854596,1118
1,3,34,10,3,0,11,-2078.04,1.370547335852449,125
1,3,34,11,3,0,11,-2130.9841713221604,14.266247587057807,1074
1,3,34,11,7,0,11,-2090.1289256198347,8.657098916850657,605
1,3,34,12,7,0,11,-2115.4497716894975,23.230942745875048,1752
1,3,35,2,7,1,11,-2087.519114688129,6.640838897920624,497
1,3,35,3,7,1,11,-2115.3183649971215,23.24880995161492,1737
1,3,35,4,6,1,11,-2085.6941176470586,5.747681945917303,425
1,3,35,4,7,1,11,-2124.81990881459,17.37745452666954,1316
1,3,35,5,6,1,11,-2147.817901234568,4.312720265391236,324
1,4,1,2,7,0,12,-1185.5947488584475,22.60705469974412,1752
1,4,1,3,7,0,12,-1212.5478927203064,7.099903226638837,522
1,4,1,5,6,1,12,-2050.2266666666665,14.491049892446616,1050
1,4,1,5,7,1,12,-2087.9762773722628,7.329409263855961,548
1,4,1,6,0,1,12,-2035.4075,5.803140852162624,400
1,4,1,6,4,1,12,-2073.7605284888523,15.906844660999896,1211
1,4,1,6,6,1,12,-2103.048387096774,1.3845625763487452,124
1,4,1,7,0,1,12,-2066.417299824664,22.854097846634495,1711
1,4,1,8,0,0,12,-2033.1854103343464,4.318508259282709,329
1,4,1,8,0,1,12,-2073.257852447042,18.83141885450426,1369
1,4,1,9,0,0,12,-2065.3249571673327,22.58290265894972,1751
1,4,1,10,0,0,12,-2070.981682496608,20.245080904578273,1474
1,4,1,10,1,0,12,-2030.4128440366972,2.9027383755525555,218
1,4,1,11,1,0,12,-2083.1932773109243,13.19681481240226,952
1,4,1,11,3,0,12,-2043.954732510288,9.833420950494844,729
1,4,1,12,3,0,12,-2095.60103626943,5.727978688756042,386
1,4,1,12,7,0,12,-2055.6747905559787,17.41431280893628,1313
1,4,2,2,7,0,12,-1185.9430604982206,23.337898220747523,1686
1,4,2,3,7,0,12,-1213.7761194029852,7.2210738348831995,536
1,4,2,3,7,1,12,-2052.567736185383,15.615573150587286,1122
1,4,2,4,7,1,12,-2064.6311188811187,23.20878554027629,1716
1,4,2,5,6,1,12,-2049.6196319018404,14.15634871017781,1141
1,4,2,5,7,1,12,-2090.4532710280373,8.718431985101006,642
1,4,2,6,0,1,12,-2035.1658536585367,5.851145802102718,410
1,4,2,6,4,1,12,-2072.439024390244,16.007531211719513,1148
1,4,2,6,6,1,12,-2103.1176470588234,1.3812051974691126,102
1,4,2,7,0,1,12,-2065.3079161816067,23.18506444319141,1718
1,4,2,8,0,0,12,-2033.595238095238,4.3833456195957154,294
1,4,2,8,0,1,12,-2073.1813546977423,18.779857852147718,1373
1,4,2,9,0,0,12,-2066.17,22.930199326987875,1700
1,4,2,10,0,0,12,-2070.978426395939,20.298521902643383,1576
1,4,2,10,1,0,12,-2030.8636363636363,2.7846242533173307,198
1,4,2,11,1,0,12,-2082.9473684210525,12.939591160091949,950
1,4,2,11,3,0,12,-2042.5226666666667,10.334867499004899,750
1,4,2,12,3,0,12,-2094.8192771084337,5.598503626067055,415
1,4,2,12,7,0,12,-2054.721212121212,17.69072274553118,1320
1,4,3,2,7,0,12,-1184.7584795321638,23.049872854824567,1710
1,4,3,3,7,0,12,-1212.8610603290676,7.145835338031594,547
1,4,3,3,7,1,12,-2053.354221061793,15.69267600167409,1149
1,4,3,4,7,1,12,-2066.5834312573443,23.12841142953554,1702
1,4,3,5,6,1,12,-2050.856610800745,14.23695188381276,1074
1,4,3,5,7,1,12,-2090.769357495881,8.87471929619613,607
1,4,3,6,0,1,12,-2035.621505376344,5.748751140024451,465
1,4,3,6,4,1,12,-2072.4528954191874,15.634731930059642,1157
1,4,3,6,6,1,12,-2103.032967032967,1.4099376451566088,91
1,4,3,7,0,1,12,-2066.151270207852,23.21635322954422,1732
1,4,3,8,0,0,12,-2033.3375,4.310434287836651,320
1,4,3,8,0,1,12,-2073.298118668596,18.744553962760815,1382
1,4,3,9,0,0,12,-2066.739465875371,22.932808906547486,1685
1,4,3,10,0,0,12,-2070.764387271496,20.481244731773586,1477
1,4,3,10,1,0,12,-2030.245283018868,2.9181000563174755,212
1,4,3,11,1,0,12,-2083.25790513834,12.997707564641924,1012
1,4,3,11,3,0,12,-2042.8158602150538,9.975761811628791,744
1,4,3,12,3,0,12,-2095.872437357631,5.875484081689397,439
1,4,3,12,7,0,12,-2055.9140684410645,17.16564988342263,1315
1,4,4,2,7,0,12,-1185.4425754060326,22.854671941682625,1724
1,4,4,3,7,0,12,-1213.081081081081,6.945262349382659,555
1,4,4,3,7,1,12,-2052.4598976109214,16.128089967393773,1172
1,4,4,4,7,1,12,-2064.5388692579504,23.43441760578182,1698
1,4,4,5,6,1,12,-2049.827783063749,14.17801157128192,1051
1,4,4,5,7,1,12,-2090.829307568438,8.732922751193927,621
1,4,4,6,0,1,12,-2035.522565320665,5.778376357074473,421
1,4,4,6,4,1,12,-2073.862966175195,15.843673341657817,1153
1,4,4,6,6,1,12,-2102.875,1.4379528271201711,96
1,4,4,7,0,1,12,-2065.956242707118,23.0663610434715,1714
