idx	marker_handle	box	layer	type	subType	message
457	0x7fd762e446e0	{232.55 97.03 232.81 97.29}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_gen_pd_row[1].gen_pd_col[1].u_pd/q2 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 232.5400 97.0200 232.8200 97.5690 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
458	0x7fd762e44860	{233.11 98.71 233.37 98.97}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_gen_pd_row[1].gen_pd_col[1].u_pd/n_21 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 233.1000 98.7000 233.3800 98.9800 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
459	0x7fd762e44890	{233.11 102.63 233.37 102.89}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_gen_pd_row[1].gen_pd_col[1].u_pd/n_4 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 233.1000 102.4050 233.3800 102.9000 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
460	0x7fd762e44da0	{235.35 98.71 235.61 98.97}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_gen_pd_row[1].gen_pd_col[1].u_pd/n_22 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 235.3400 98.4600 235.6200 98.9800 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
461	0x7fd763020fb0	{235.35 103.19 235.61 103.45}	VIA1	Geometry	Cut_Enclosure	Regular Wire of Net u_core_gen_pd_row[1].gen_pd_col[1].u_pd/n_14 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 235.3400 103.1800 235.6200 103.7290 2     LEF Description:   ENCLOSURE ABOVE   0.010000 0.060000 ;
462	0x7fd762e44dd0	{235.35 103.19 235.61 103.45}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net FE_OFN459_u_core_n_41714 & Regular Wire of Net u_core_gen_pd_row[1].gen_pd_col[1].u_pd/n_14 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 235.3400 103.1800 235.6200 103.7290 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
463	0x7fd762e44d70	{235.35 84.71 235.61 84.97}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_gen_pd_row[0].gen_pd_col[1].u_pd/q1 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 235.3400 84.4700 235.6200 84.9800 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
464	0x7fd762e44cb0	{234.79 93.67 235.05 93.93}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_gen_pd_row[0].gen_pd_col[1].u_pd/q2 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 234.7800 93.4300 235.0600 93.9400 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
465	0x7fd762e44c80	{234.79 88.07 235.05 88.33}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_gen_pd_row[0].gen_pd_col[1].u_pd/n_5 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 234.7800 88.0600 235.0600 88.6090 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
466	0x7fd762e44830	{233.11 90.31 233.37 90.57}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_gen_pd_row[0].gen_pd_col[1].u_pd/n_13 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 233.1000 90.0310 233.3800 90.5800 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
467	0x7fd762e44800	{233.11 86.39 233.37 86.65}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_gen_pd_row[0].gen_pd_col[1].u_pd/n_13 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 233.1000 86.3800 233.3800 86.9290 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
468	0x7fd762e442f0	{230.87 89.19 231.13 89.45}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net FE_OFN459_u_core_n_41714 Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 230.8600 89.1800 231.1400 89.4600 2     LEF Description:   ENCLOSURE BELOW   0.010000 0.060000 ;
469	0x7fd763037e50	{229.75 93.67 230.01 93.93}	VIA2	Geometry	Cut_Enclosure	Regular Wire of Net u_core_fast_phase[1] Actual: 0.010000 Required: 0.060000 Type: Enclosure # 10 60 160 1 : 229.4710 93.6600 230.0200 93.9400 3     LEF Description:   ENCLOSURE ABOVE   0.010000 0.060000 ;
