term,direction,layer,purpose,llx,lly,urx,ury,cx,cy
I183|PSUB_AVDD,inputOutput,MET4,pin,519.470000,167.815000,519.970000,176.555000,519.720000,172.185000
I183|PSUB_AVDD,inputOutput,MET5,pin,519.470000,13.555000,519.970000,21.695000,519.720000,17.625000
I183|PSUB_AVDD,inputOutput,MET5,pin,519.470000,167.815000,519.970000,176.555000,519.720000,172.185000
I183|PSUB_AVDD,inputOutput,MET4,pin,602.970000,13.555000,603.470000,21.695000,603.220000,17.625000
I183|PSUB_AVDD,inputOutput,MET4,pin,602.970000,167.815000,603.470000,176.555000,603.220000,172.185000
I183|PSUB_AVDD,inputOutput,MET5,pin,602.970000,13.555000,603.470000,21.695000,603.220000,17.625000
I183|PSUB_AVDD,inputOutput,MET5,pin,602.970000,167.815000,603.470000,176.555000,603.220000,172.185000
I183|PSUB_AVDD,inputOutput,METTPL,pin,519.470000,13.555000,519.970000,20.955000,519.720000,17.255000
I183|PSUB_AVDD,inputOutput,METTPL,pin,602.970000,13.555000,603.470000,20.955000,603.220000,17.255000
I183|PSUB_AVDD,inputOutput,METTPL,pin,519.470000,168.315000,519.970000,176.555000,519.720000,172.435000
I183|PSUB_AVDD,inputOutput,METTPL,pin,602.970000,168.315000,603.470000,176.555000,603.220000,172.435000
I183|PSUB_AVDD,inputOutput,METTPL,pin,696.970000,168.315000,697.470000,176.555000,697.220000,172.435000
I183|PSUB_AVDD,inputOutput,MET4,pin,613.470000,13.555000,613.970000,21.695000,613.720000,17.625000
I183|PSUB_AVDD,inputOutput,MET4,pin,613.470000,167.815000,613.970000,176.555000,613.720000,172.185000
I183|PSUB_AVDD,inputOutput,MET5,pin,613.470000,13.555000,613.970000,21.695000,613.720000,17.625000
I183|PSUB_AVDD,inputOutput,MET5,pin,613.470000,167.815000,613.970000,176.555000,613.720000,172.185000
I183|PSUB_AVDD,inputOutput,MET4,pin,696.970000,13.555000,697.470000,21.695000,697.220000,17.625000
I183|PSUB_AVDD,inputOutput,MET4,pin,696.970000,167.815000,697.470000,176.555000,697.220000,172.185000
I183|PSUB_AVDD,inputOutput,MET5,pin,696.970000,13.555000,697.470000,21.695000,697.220000,17.625000
I183|PSUB_AVDD,inputOutput,MET5,pin,696.970000,167.815000,697.470000,176.555000,697.220000,172.185000
I183|PSUB_AVDD,inputOutput,METTPL,pin,613.470000,13.555000,613.970000,20.955000,613.720000,17.255000
I183|PSUB_AVDD,inputOutput,METTPL,pin,696.970000,13.555000,697.470000,20.955000,697.220000,17.255000
I183|PSUB_AVDD,inputOutput,METTPL,pin,613.470000,168.315000,613.970000,176.555000,613.720000,172.435000
I183|PSUB_AVDD,inputOutput,METTPL,pin,696.970000,168.315000,697.470000,176.555000,697.220000,172.435000
I183|PSUB_PSUB_AVDD,inputOutput,METTPL,pin,425.470000,168.315000,425.970000,176.555000,425.720000,172.435000
I183|PSUB_PSUB_AVDD,inputOutput,METTPL,pin,519.470000,168.315000,519.970000,176.555000,519.720000,172.435000
I183|PSUB_PSUB_AVDD,inputOutput,METTPL,pin,613.470000,168.315000,613.970000,176.555000,613.720000,172.435000
I183|PSUB_PSUB_PSUB_AVDD,inputOutput,METTPL,pin,508.970000,13.555000,509.470000,20.955000,509.220000,17.255000
I183|PSUB_PSUB_PSUB_AVDD,inputOutput,METTPL,pin,602.970000,13.555000,603.470000,20.955000,603.220000,17.255000
I183|PSUB_PSUB_PSUB_AVDD,inputOutput,METTPL,pin,696.970000,13.555000,697.470000,20.955000,697.220000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,METTPL,pin,425.470000,13.555000,425.970000,20.955000,425.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,METTPL,pin,519.470000,13.555000,519.970000,20.955000,519.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,METTPL,pin,613.470000,13.555000,613.970000,20.955000,613.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,508.970000,167.815000,509.470000,176.555000,509.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,602.970000,167.815000,603.470000,176.555000,603.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,696.970000,167.815000,697.470000,176.555000,697.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,508.970000,13.555000,509.470000,21.695000,509.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,602.970000,13.555000,603.470000,21.695000,603.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,696.970000,13.555000,697.470000,21.695000,697.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,508.970000,167.815000,509.470000,176.555000,509.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,602.970000,167.815000,603.470000,176.555000,603.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,696.970000,167.815000,697.470000,176.555000,697.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,508.970000,13.555000,509.470000,21.695000,509.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,602.970000,13.555000,603.470000,21.695000,603.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,696.970000,13.555000,697.470000,21.695000,697.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,425.470000,167.815000,425.970000,176.555000,425.720000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,519.470000,167.815000,519.970000,176.555000,519.720000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,613.470000,167.815000,613.970000,176.555000,613.720000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,425.470000,13.555000,425.970000,21.695000,425.720000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,519.470000,13.555000,519.970000,21.695000,519.720000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET5,pin,613.470000,13.555000,613.970000,21.695000,613.720000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,425.470000,167.815000,425.970000,176.555000,425.720000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,519.470000,167.815000,519.970000,176.555000,519.720000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,613.470000,167.815000,613.970000,176.555000,613.720000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,425.470000,13.555000,425.970000,21.695000,425.720000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,519.470000,13.555000,519.970000,21.695000,519.720000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_AVDD,inputOutput,MET4,pin,613.470000,13.555000,613.970000,21.695000,613.720000,17.625000
I183|VDDO_AVDD,inputOutput,MET4,pin,425.470000,133.815000,425.970000,165.815000,425.720000,149.815000
I183|VDDO_AVDD,inputOutput,MET5,pin,425.470000,133.815000,425.970000,165.815000,425.720000,149.815000
I183|VDDO_AVDD,inputOutput,METTPL,pin,425.470000,133.815000,425.970000,165.815000,425.720000,149.815000
I183|VDDO_AVDD,inputOutput,MET4,pin,508.970000,133.815000,509.470000,165.815000,509.220000,149.815000
I183|VDDO_AVDD,inputOutput,MET5,pin,508.970000,133.815000,509.470000,165.815000,509.220000,149.815000
I183|VDDO_AVDD,inputOutput,METTPL,pin,508.970000,133.815000,509.470000,165.815000,509.220000,149.815000
I183|VDDO_AVDD,inputOutput,MET4,pin,519.470000,133.815000,519.970000,165.815000,519.720000,149.815000
I183|VDDO_AVDD,inputOutput,MET5,pin,519.470000,133.815000,519.970000,165.815000,519.720000,149.815000
I183|VDDO_AVDD,inputOutput,METTPL,pin,519.470000,133.815000,519.970000,165.815000,519.720000,149.815000
I183|VDDO_AVDD,inputOutput,MET4,pin,602.970000,133.815000,603.470000,165.815000,603.220000,149.815000
I183|VDDO_AVDD,inputOutput,MET5,pin,602.970000,133.815000,603.470000,165.815000,603.220000,149.815000
I183|VDDO_AVDD,inputOutput,METTPL,pin,602.970000,133.815000,603.470000,165.815000,603.220000,149.815000
I183|VDDO_AVDD,inputOutput,MET4,pin,613.470000,133.815000,613.970000,165.815000,613.720000,149.815000
I183|VDDO_AVDD,inputOutput,MET5,pin,613.470000,133.815000,613.970000,165.815000,613.720000,149.815000
I183|VDDO_AVDD,inputOutput,METTPL,pin,613.470000,133.815000,613.970000,165.815000,613.720000,149.815000
I183|VDDO_AVDD,inputOutput,MET4,pin,696.970000,133.815000,697.470000,165.815000,697.220000,149.815000
I183|VDDO_AVDD,inputOutput,MET5,pin,696.970000,133.815000,697.470000,165.815000,697.220000,149.815000
I183|VDDO_AVDD,inputOutput,METTPL,pin,696.970000,133.815000,697.470000,165.815000,697.220000,149.815000
I183|GNDO1_PWRCUT,inputOutput,METTPL,pin,707.470000,23.695000,708.470000,57.695000,707.970000,40.695000
I183|GNDO1_PWRCUT,inputOutput,MET5,pin,707.470000,23.695000,708.470000,57.695000,707.970000,40.695000
I183|GNDO1_PWRCUT,inputOutput,MET4,pin,707.470000,23.695000,708.470000,57.695000,707.970000,40.695000
I183|VDDO1_PWRCUT,inputOutput,METTPL,pin,707.470000,133.815000,708.470000,165.815000,707.970000,149.815000
I183|VDDO1_PWRCUT,inputOutput,MET4,pin,707.470000,133.815000,708.470000,165.815000,707.970000,149.815000
I183|VDDO1_PWRCUT,inputOutput,MET5,pin,707.470000,133.815000,708.470000,165.815000,707.970000,149.815000
I183|PSUB_PWRCUT,inputOutput,METTPL,pin,707.470000,168.315000,708.470000,176.555000,707.970000,172.435000
I183|PSUB_PWRCUT,inputOutput,MET5,pin,707.470000,13.555000,708.470000,21.695000,707.970000,17.625000
I183|PSUB_PWRCUT,inputOutput,MET4,pin,707.470000,167.815000,708.470000,176.555000,707.970000,172.185000
I183|PSUB_PWRCUT,inputOutput,MET4,pin,707.470000,13.555000,708.470000,21.695000,707.970000,17.625000
I183|PSUB_PWRCUT,inputOutput,METTPL,pin,707.470000,13.555000,708.470000,20.955000,707.970000,17.255000
I183|PSUB_PWRCUT,inputOutput,METTPL,pin,800.470000,13.555000,801.470000,20.955000,800.970000,17.255000
I183|PSUB_PWRCUT,inputOutput,MET5,pin,800.470000,13.555000,801.470000,21.695000,800.970000,17.625000
I183|PSUB_PWRCUT,inputOutput,MET4,pin,800.470000,13.555000,801.470000,21.695000,800.970000,17.625000
I183|PSUB_PWRCUT,inputOutput,MET5,pin,707.470000,167.815000,708.470000,176.555000,707.970000,172.185000
I183|PSUB_PWRCUT,inputOutput,MET4,pin,800.470000,167.815000,801.470000,176.555000,800.970000,172.185000
I183|PSUB_PWRCUT,inputOutput,MET5,pin,800.470000,167.815000,801.470000,176.555000,800.970000,172.185000
I183|PSUB_PWRCUT,inputOutput,METTPL,pin,800.470000,168.315000,801.470000,176.555000,800.970000,172.435000
I183|GNDO2_PWRCUT,inputOutput,MET4,pin,800.470000,23.695000,801.470000,57.695000,800.970000,40.695000
I183|GNDO2_PWRCUT,inputOutput,MET5,pin,800.470000,23.695000,801.470000,57.695000,800.970000,40.695000
I183|GNDO2_PWRCUT,inputOutput,METTPL,pin,800.470000,23.695000,801.470000,57.695000,800.970000,40.695000
I183|VDDO2_PWRCUT,inputOutput,MET4,pin,800.470000,133.815000,801.470000,165.815000,800.970000,149.815000
I183|VDDO2_PWRCUT,inputOutput,MET5,pin,800.470000,133.815000,801.470000,165.815000,800.970000,149.815000
I183|VDDO2_PWRCUT,inputOutput,METTPL,pin,800.470000,133.815000,801.470000,165.815000,800.970000,149.815000
I183|GNDO_DVSS,inputOutput,MET4,pin,811.470000,23.695000,811.970000,57.695000,811.720000,40.695000
I183|GNDO_DVSS,inputOutput,MET5,pin,811.470000,23.695000,811.970000,57.695000,811.720000,40.695000
I183|GNDO_DVSS,inputOutput,METTPL,pin,811.470000,23.695000,811.970000,57.695000,811.720000,40.695000
I183|GNDO_DVSS,inputOutput,MET4,pin,894.970000,23.695000,895.470000,57.695000,895.220000,40.695000
I183|GNDO_DVSS,inputOutput,MET5,pin,894.970000,23.695000,895.470000,57.695000,895.220000,40.695000
I183|GNDO_DVSS,inputOutput,METTPL,pin,894.970000,23.695000,895.470000,57.695000,895.220000,40.695000
I183|GNDO_DVSS,inputOutput,MET4,pin,905.470000,23.695000,905.970000,57.695000,905.720000,40.695000
I183|GNDO_DVSS,inputOutput,MET5,pin,905.470000,23.695000,905.970000,57.695000,905.720000,40.695000
I183|GNDO_DVSS,inputOutput,METTPL,pin,905.470000,23.695000,905.970000,57.695000,905.720000,40.695000
I183|GNDO_DVSS,inputOutput,MET4,pin,988.970000,23.695000,989.470000,57.695000,989.220000,40.695000
I183|GNDO_DVSS,inputOutput,MET5,pin,988.970000,23.695000,989.470000,57.695000,989.220000,40.695000
I183|GNDO_DVSS,inputOutput,METTPL,pin,988.970000,23.695000,989.470000,57.695000,989.220000,40.695000
I183|GNDO_DVSS,inputOutput,MET4,pin,999.470000,23.695000,999.970000,57.695000,999.720000,40.695000
I183|GNDO_DVSS,inputOutput,MET5,pin,999.470000,23.695000,999.970000,57.695000,999.720000,40.695000
I183|GNDO_DVSS,inputOutput,METTPL,pin,999.470000,23.695000,999.970000,57.695000,999.720000,40.695000
I183|GNDO_DVSS,inputOutput,MET4,pin,1082.970000,23.695000,1083.470000,57.695000,1083.220000,40.695000
I183|GNDO_DVSS,inputOutput,MET5,pin,1082.970000,23.695000,1083.470000,57.695000,1083.220000,40.695000
I183|GNDO_DVSS,inputOutput,METTPL,pin,1082.970000,23.695000,1083.470000,57.695000,1083.220000,40.695000
I183|GNDO_DVSS,inputOutput,MET4,pin,1093.470000,23.695000,1093.970000,57.695000,1093.720000,40.695000
I183|GNDO_DVSS,inputOutput,MET5,pin,1093.470000,23.695000,1093.970000,57.695000,1093.720000,40.695000
I183|GNDO_DVSS,inputOutput,METTPL,pin,1093.470000,23.695000,1093.970000,57.695000,1093.720000,40.695000
I183|GNDO_DVSS,inputOutput,MET4,pin,1176.970000,23.695000,1177.470000,57.695000,1177.220000,40.695000
I183|GNDO_DVSS,inputOutput,MET5,pin,1176.970000,23.695000,1177.470000,57.695000,1177.220000,40.695000
I183|GNDO_DVSS,inputOutput,METTPL,pin,1176.970000,23.695000,1177.470000,57.695000,1177.220000,40.695000
I183|PSUB_DVSS,inputOutput,METTPL,pin,894.970000,168.315000,895.470000,176.555000,895.220000,172.435000
I183|PSUB_DVSS,inputOutput,MET4,pin,811.470000,13.555000,811.970000,21.695000,811.720000,17.625000
I183|PSUB_DVSS,inputOutput,MET4,pin,811.470000,167.815000,811.970000,176.555000,811.720000,172.185000
I183|PSUB_DVSS,inputOutput,MET5,pin,811.470000,13.555000,811.970000,21.695000,811.720000,17.625000
I183|PSUB_DVSS,inputOutput,MET5,pin,811.470000,167.815000,811.970000,176.555000,811.720000,172.185000
I183|PSUB_DVSS,inputOutput,MET4,pin,894.970000,13.555000,895.470000,21.695000,895.220000,17.625000
I183|PSUB_DVSS,inputOutput,MET4,pin,894.970000,167.815000,895.470000,176.555000,895.220000,172.185000
I183|PSUB_DVSS,inputOutput,MET5,pin,894.970000,13.555000,895.470000,21.695000,895.220000,17.625000
I183|PSUB_DVSS,inputOutput,MET5,pin,894.970000,167.815000,895.470000,176.555000,895.220000,172.185000
I183|PSUB_DVSS,inputOutput,METTPL,pin,811.470000,13.555000,811.970000,20.955000,811.720000,17.255000
I183|PSUB_DVSS,inputOutput,METTPL,pin,894.970000,13.555000,895.470000,20.955000,895.220000,17.255000
I183|PSUB_DVSS,inputOutput,METTPL,pin,811.470000,168.315000,811.970000,176.555000,811.720000,172.435000
I183|PSUB_DVSS,inputOutput,METTPL,pin,894.970000,168.315000,895.470000,176.555000,895.220000,172.435000
I183|PSUB_DVSS,inputOutput,METTPL,pin,988.970000,168.315000,989.470000,176.555000,989.220000,172.435000
I183|PSUB_DVSS,inputOutput,MET4,pin,905.470000,13.555000,905.970000,21.695000,905.720000,17.625000
I183|PSUB_DVSS,inputOutput,MET4,pin,905.470000,167.815000,905.970000,176.555000,905.720000,172.185000
I183|PSUB_DVSS,inputOutput,MET5,pin,905.470000,13.555000,905.970000,21.695000,905.720000,17.625000
I183|PSUB_DVSS,inputOutput,MET5,pin,905.470000,167.815000,905.970000,176.555000,905.720000,172.185000
I183|PSUB_DVSS,inputOutput,MET4,pin,988.970000,13.555000,989.470000,21.695000,989.220000,17.625000
I183|PSUB_DVSS,inputOutput,MET4,pin,988.970000,167.815000,989.470000,176.555000,989.220000,172.185000
I183|PSUB_DVSS,inputOutput,MET5,pin,988.970000,13.555000,989.470000,21.695000,989.220000,17.625000
I183|PSUB_DVSS,inputOutput,MET5,pin,988.970000,167.815000,989.470000,176.555000,989.220000,172.185000
I183|PSUB_DVSS,inputOutput,METTPL,pin,905.470000,13.555000,905.970000,20.955000,905.720000,17.255000
I183|PSUB_DVSS,inputOutput,METTPL,pin,988.970000,13.555000,989.470000,20.955000,989.220000,17.255000
I183|PSUB_DVSS,inputOutput,METTPL,pin,905.470000,168.315000,905.970000,176.555000,905.720000,172.435000
I183|PSUB_DVSS,inputOutput,METTPL,pin,988.970000,168.315000,989.470000,176.555000,989.220000,172.435000
I183|PSUB_DVSS,inputOutput,METTPL,pin,1082.970000,168.315000,1083.470000,176.555000,1083.220000,172.435000
I183|PSUB_DVSS,inputOutput,MET4,pin,999.470000,13.555000,999.970000,21.695000,999.720000,17.625000
I183|PSUB_DVSS,inputOutput,MET4,pin,999.470000,167.815000,999.970000,176.555000,999.720000,172.185000
I183|PSUB_DVSS,inputOutput,MET5,pin,999.470000,13.555000,999.970000,21.695000,999.720000,17.625000
I183|PSUB_DVSS,inputOutput,MET5,pin,999.470000,167.815000,999.970000,176.555000,999.720000,172.185000
I183|PSUB_DVSS,inputOutput,MET4,pin,1082.970000,13.555000,1083.470000,21.695000,1083.220000,17.625000
I183|PSUB_DVSS,inputOutput,MET4,pin,1082.970000,167.815000,1083.470000,176.555000,1083.220000,172.185000
I183|PSUB_DVSS,inputOutput,MET5,pin,1082.970000,13.555000,1083.470000,21.695000,1083.220000,17.625000
I183|PSUB_DVSS,inputOutput,MET5,pin,1082.970000,167.815000,1083.470000,176.555000,1083.220000,172.185000
I183|PSUB_DVSS,inputOutput,METTPL,pin,999.470000,13.555000,999.970000,20.955000,999.720000,17.255000
I183|PSUB_DVSS,inputOutput,METTPL,pin,1082.970000,13.555000,1083.470000,20.955000,1083.220000,17.255000
I183|PSUB_DVSS,inputOutput,METTPL,pin,999.470000,168.315000,999.970000,176.555000,999.720000,172.435000
I183|PSUB_DVSS,inputOutput,METTPL,pin,1082.970000,168.315000,1083.470000,176.555000,1083.220000,172.435000
I183|PSUB_DVSS,inputOutput,METTPL,pin,1176.970000,168.315000,1177.470000,176.555000,1177.220000,172.435000
I183|PSUB_DVSS,inputOutput,MET4,pin,1093.470000,13.555000,1093.970000,21.695000,1093.720000,17.625000
I183|PSUB_DVSS,inputOutput,MET4,pin,1093.470000,167.815000,1093.970000,176.555000,1093.720000,172.185000
I183|PSUB_DVSS,inputOutput,MET5,pin,1093.470000,13.555000,1093.970000,21.695000,1093.720000,17.625000
I183|PSUB_DVSS,inputOutput,MET5,pin,1093.470000,167.815000,1093.970000,176.555000,1093.720000,172.185000
I183|PSUB_DVSS,inputOutput,MET4,pin,1176.970000,13.555000,1177.470000,21.695000,1177.220000,17.625000
I183|PSUB_DVSS,inputOutput,MET4,pin,1176.970000,167.815000,1177.470000,176.555000,1177.220000,172.185000
I183|PSUB_DVSS,inputOutput,MET5,pin,1176.970000,13.555000,1177.470000,21.695000,1177.220000,17.625000
I183|PSUB_DVSS,inputOutput,MET5,pin,1176.970000,167.815000,1177.470000,176.555000,1177.220000,172.185000
I183|PSUB_DVSS,inputOutput,METTPL,pin,1093.470000,13.555000,1093.970000,20.955000,1093.720000,17.255000
I183|PSUB_DVSS,inputOutput,METTPL,pin,1176.970000,13.555000,1177.470000,20.955000,1177.220000,17.255000
I183|PSUB_DVSS,inputOutput,METTPL,pin,1093.470000,168.315000,1093.970000,176.555000,1093.720000,172.435000
I183|PSUB_DVSS,inputOutput,METTPL,pin,1176.970000,168.315000,1177.470000,176.555000,1177.220000,172.435000
I183|PSUB_PSUB_DVSS,inputOutput,METTPL,pin,811.470000,168.315000,811.970000,176.555000,811.720000,172.435000
I183|PSUB_PSUB_DVSS,inputOutput,METTPL,pin,905.470000,168.315000,905.970000,176.555000,905.720000,172.435000
I183|PSUB_PSUB_DVSS,inputOutput,METTPL,pin,999.470000,168.315000,999.970000,176.555000,999.720000,172.435000
I183|PSUB_PSUB_DVSS,inputOutput,METTPL,pin,1093.470000,168.315000,1093.970000,176.555000,1093.720000,172.435000
I183|PSUB_PSUB_PSUB_DVSS,inputOutput,METTPL,pin,894.970000,13.555000,895.470000,20.955000,895.220000,17.255000
I183|PSUB_PSUB_PSUB_DVSS,inputOutput,METTPL,pin,988.970000,13.555000,989.470000,20.955000,989.220000,17.255000
I183|PSUB_PSUB_PSUB_DVSS,inputOutput,METTPL,pin,1082.970000,13.555000,1083.470000,20.955000,1083.220000,17.255000
I183|PSUB_PSUB_PSUB_DVSS,inputOutput,METTPL,pin,1176.970000,13.555000,1177.470000,20.955000,1177.220000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,METTPL,pin,811.470000,13.555000,811.970000,20.955000,811.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,METTPL,pin,905.470000,13.555000,905.970000,20.955000,905.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,METTPL,pin,999.470000,13.555000,999.970000,20.955000,999.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,METTPL,pin,1093.470000,13.555000,1093.970000,20.955000,1093.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET5,pin,894.970000,167.815000,895.470000,176.555000,895.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET5,pin,988.970000,167.815000,989.470000,176.555000,989.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET5,pin,1082.970000,167.815000,1083.470000,176.555000,1083.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET5,pin,1176.970000,167.815000,1177.470000,176.555000,1177.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET5,pin,894.970000,13.555000,895.470000,21.695000,895.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET5,pin,988.970000,13.555000,989.470000,21.695000,989.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET5,pin,1082.970000,13.555000,1083.470000,21.695000,1083.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET5,pin,1176.970000,13.555000,1177.470000,21.695000,1177.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET4,pin,894.970000,167.815000,895.470000,176.555000,895.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET4,pin,988.970000,167.815000,989.470000,176.555000,989.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET4,pin,1082.970000,167.815000,1083.470000,176.555000,1083.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET4,pin,1176.970000,167.815000,1177.470000,176.555000,1177.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET4,pin,894.970000,13.555000,895.470000,21.695000,895.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET4,pin,988.970000,13.555000,989.470000,21.695000,989.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET4,pin,1082.970000,13.555000,1083.470000,21.695000,1083.220000,17.625000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_DVSS,inputOutput,MET4,pin,1176.970000,13.555000,1177.470000,21.695000,1177.220000,17.625000
