inst,master_lib,master_cell,master_view,orient,term,direction,net,layer,purpose,master_llx,master_lly,master_urx,master_ury,top_llx,top_lly,top_urx,top_ury,top_cx,top_cy,norm_top_llx,norm_top_lly,norm_top_urx,norm_top_ury,norm_top_cx,norm_top_cy,nearest_inst_side
M182,SPADMIC,matrice4,layout,,STI<425>,inputOutput,,PHODEF,VERIFICATION,584.050000,499.500000,585.050000,500.500000,661.115000,1131.540000,662.115000,1132.540000,661.615000,1132.040000,661.355000,1419.255000,662.355000,1420.255000,661.855000,1419.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<426>,inputOutput,,PHODEF,VERIFICATION,584.050000,549.500000,585.050000,550.500000,661.115000,1181.540000,662.115000,1182.540000,661.615000,1182.040000,661.355000,1469.255000,662.355000,1470.255000,661.855000,1469.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<427>,inputOutput,,PHODEF,VERIFICATION,584.050000,599.500000,585.050000,600.500000,661.115000,1231.540000,662.115000,1232.540000,661.615000,1232.040000,661.355000,1519.255000,662.355000,1520.255000,661.855000,1519.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<428>,inputOutput,,PHODEF,VERIFICATION,584.050000,649.500000,585.050000,650.500000,661.115000,1281.540000,662.115000,1282.540000,661.615000,1282.040000,661.355000,1569.255000,662.355000,1570.255000,661.855000,1569.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<429>,inputOutput,,PHODEF,VERIFICATION,584.050000,699.500000,585.050000,700.500000,661.115000,1331.540000,662.115000,1332.540000,661.615000,1332.040000,661.355000,1619.255000,662.355000,1620.255000,661.855000,1619.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<430>,inputOutput,,PHODEF,VERIFICATION,584.050000,749.500000,585.050000,750.500000,661.115000,1381.540000,662.115000,1382.540000,661.615000,1382.040000,661.355000,1669.255000,662.355000,1670.255000,661.855000,1669.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<431>,inputOutput,,PHODEF,VERIFICATION,584.050000,799.500000,585.050000,800.500000,661.115000,1431.540000,662.115000,1432.540000,661.615000,1432.040000,661.355000,1719.255000,662.355000,1720.255000,661.855000,1719.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<432>,inputOutput,,PHODEF,VERIFICATION,584.050000,849.500000,585.050000,850.500000,661.115000,1481.540000,662.115000,1482.540000,661.615000,1482.040000,661.355000,1769.255000,662.355000,1770.255000,661.855000,1769.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<433>,inputOutput,,PHODEF,VERIFICATION,584.050000,899.500000,585.050000,900.500000,661.115000,1531.540000,662.115000,1532.540000,661.615000,1532.040000,661.355000,1819.255000,662.355000,1820.255000,661.855000,1819.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<434>,inputOutput,,PHODEF,VERIFICATION,584.050000,949.500000,585.050000,950.500000,661.115000,1581.540000,662.115000,1582.540000,661.615000,1582.040000,661.355000,1869.255000,662.355000,1870.255000,661.855000,1869.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<435>,inputOutput,,PHODEF,VERIFICATION,584.050000,999.500000,585.050000,1000.500000,661.115000,1631.540000,662.115000,1632.540000,661.615000,1632.040000,661.355000,1919.255000,662.355000,1920.255000,661.855000,1919.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<436>,inputOutput,,PHODEF,VERIFICATION,584.050000,1049.500000,585.050000,1050.500000,661.115000,1681.540000,662.115000,1682.540000,661.615000,1682.040000,661.355000,1969.255000,662.355000,1970.255000,661.855000,1969.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<437>,inputOutput,,PHODEF,VERIFICATION,584.050000,1099.500000,585.050000,1100.500000,661.115000,1731.540000,662.115000,1732.540000,661.615000,1732.040000,661.355000,2019.255000,662.355000,2020.255000,661.855000,2019.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<438>,inputOutput,,PHODEF,VERIFICATION,584.050000,1149.500000,585.050000,1150.500000,661.115000,1781.540000,662.115000,1782.540000,661.615000,1782.040000,661.355000,2069.255000,662.355000,2070.255000,661.855000,2069.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<439>,inputOutput,,PHODEF,VERIFICATION,584.050000,1199.500000,585.050000,1200.500000,661.115000,1831.540000,662.115000,1832.540000,661.615000,1832.040000,661.355000,2119.255000,662.355000,2120.255000,661.855000,2119.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<440>,inputOutput,,PHODEF,VERIFICATION,584.050000,1249.500000,585.050000,1250.500000,661.115000,1881.540000,662.115000,1882.540000,661.615000,1882.040000,661.355000,2169.255000,662.355000,2170.255000,661.855000,2169.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<441>,inputOutput,,PHODEF,VERIFICATION,584.050000,1299.500000,585.050000,1300.500000,661.115000,1931.540000,662.115000,1932.540000,661.615000,1932.040000,661.355000,2219.255000,662.355000,2220.255000,661.855000,2219.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<442>,inputOutput,,PHODEF,VERIFICATION,584.050000,1349.500000,585.050000,1350.500000,661.115000,1981.540000,662.115000,1982.540000,661.615000,1982.040000,661.355000,2269.255000,662.355000,2270.255000,661.855000,2269.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<443>,inputOutput,,PHODEF,VERIFICATION,584.050000,1399.500000,585.050000,1400.500000,661.115000,2031.540000,662.115000,2032.540000,661.615000,2032.040000,661.355000,2319.255000,662.355000,2320.255000,661.855000,2319.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<444>,inputOutput,,PHODEF,VERIFICATION,584.050000,1449.500000,585.050000,1450.500000,661.115000,2081.540000,662.115000,2082.540000,661.615000,2082.040000,661.355000,2369.255000,662.355000,2370.255000,661.855000,2369.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<445>,inputOutput,,PHODEF,VERIFICATION,584.050000,1499.500000,585.050000,1500.500000,661.115000,2131.540000,662.115000,2132.540000,661.615000,2132.040000,661.355000,2419.255000,662.355000,2420.255000,661.855000,2419.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<446>,inputOutput,,PHODEF,VERIFICATION,584.050000,1549.500000,585.050000,1550.500000,661.115000,2181.540000,662.115000,2182.540000,661.615000,2182.040000,661.355000,2469.255000,662.355000,2470.255000,661.855000,2469.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<447>,inputOutput,,PHODEF,VERIFICATION,584.050000,1599.500000,585.050000,1600.500000,661.115000,2231.540000,662.115000,2232.540000,661.615000,2232.040000,661.355000,2519.255000,662.355000,2520.255000,661.855000,2519.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<448>,inputOutput,,PHODEF,VERIFICATION,627.350000,24.500000,628.350000,25.500000,704.415000,656.540000,705.415000,657.540000,704.915000,657.040000,704.655000,944.255000,705.655000,945.255000,705.155000,944.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<449>,inputOutput,,PHODEF,VERIFICATION,627.350000,74.500000,628.350000,75.500000,704.415000,706.540000,705.415000,707.540000,704.915000,707.040000,704.655000,994.255000,705.655000,995.255000,705.155000,994.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<450>,inputOutput,,PHODEF,VERIFICATION,627.350000,124.500000,628.350000,125.500000,704.415000,756.540000,705.415000,757.540000,704.915000,757.040000,704.655000,1044.255000,705.655000,1045.255000,705.155000,1044.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<451>,inputOutput,,PHODEF,VERIFICATION,627.350000,174.500000,628.350000,175.500000,704.415000,806.540000,705.415000,807.540000,704.915000,807.040000,704.655000,1094.255000,705.655000,1095.255000,705.155000,1094.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<452>,inputOutput,,PHODEF,VERIFICATION,627.350000,224.500000,628.350000,225.500000,704.415000,856.540000,705.415000,857.540000,704.915000,857.040000,704.655000,1144.255000,705.655000,1145.255000,705.155000,1144.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<453>,inputOutput,,PHODEF,VERIFICATION,627.350000,274.500000,628.350000,275.500000,704.415000,906.540000,705.415000,907.540000,704.915000,907.040000,704.655000,1194.255000,705.655000,1195.255000,705.155000,1194.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<454>,inputOutput,,PHODEF,VERIFICATION,627.350000,324.500000,628.350000,325.500000,704.415000,956.540000,705.415000,957.540000,704.915000,957.040000,704.655000,1244.255000,705.655000,1245.255000,705.155000,1244.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<455>,inputOutput,,PHODEF,VERIFICATION,627.350000,374.500000,628.350000,375.500000,704.415000,1006.540000,705.415000,1007.540000,704.915000,1007.040000,704.655000,1294.255000,705.655000,1295.255000,705.155000,1294.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<456>,inputOutput,,PHODEF,VERIFICATION,627.350000,424.500000,628.350000,425.500000,704.415000,1056.540000,705.415000,1057.540000,704.915000,1057.040000,704.655000,1344.255000,705.655000,1345.255000,705.155000,1344.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<457>,inputOutput,,PHODEF,VERIFICATION,627.350000,474.500000,628.350000,475.500000,704.415000,1106.540000,705.415000,1107.540000,704.915000,1107.040000,704.655000,1394.255000,705.655000,1395.255000,705.155000,1394.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<458>,inputOutput,,PHODEF,VERIFICATION,627.350000,524.500000,628.350000,525.500000,704.415000,1156.540000,705.415000,1157.540000,704.915000,1157.040000,704.655000,1444.255000,705.655000,1445.255000,705.155000,1444.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<459>,inputOutput,,PHODEF,VERIFICATION,627.350000,574.500000,628.350000,575.500000,704.415000,1206.540000,705.415000,1207.540000,704.915000,1207.040000,704.655000,1494.255000,705.655000,1495.255000,705.155000,1494.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<460>,inputOutput,,PHODEF,VERIFICATION,627.350000,624.500000,628.350000,625.500000,704.415000,1256.540000,705.415000,1257.540000,704.915000,1257.040000,704.655000,1544.255000,705.655000,1545.255000,705.155000,1544.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<461>,inputOutput,,PHODEF,VERIFICATION,627.350000,674.500000,628.350000,675.500000,704.415000,1306.540000,705.415000,1307.540000,704.915000,1307.040000,704.655000,1594.255000,705.655000,1595.255000,705.155000,1594.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<462>,inputOutput,,PHODEF,VERIFICATION,627.350000,724.500000,628.350000,725.500000,704.415000,1356.540000,705.415000,1357.540000,704.915000,1357.040000,704.655000,1644.255000,705.655000,1645.255000,705.155000,1644.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<463>,inputOutput,,PHODEF,VERIFICATION,627.350000,774.500000,628.350000,775.500000,704.415000,1406.540000,705.415000,1407.540000,704.915000,1407.040000,704.655000,1694.255000,705.655000,1695.255000,705.155000,1694.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<464>,inputOutput,,PHODEF,VERIFICATION,627.350000,824.500000,628.350000,825.500000,704.415000,1456.540000,705.415000,1457.540000,704.915000,1457.040000,704.655000,1744.255000,705.655000,1745.255000,705.155000,1744.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<465>,inputOutput,,PHODEF,VERIFICATION,627.350000,874.500000,628.350000,875.500000,704.415000,1506.540000,705.415000,1507.540000,704.915000,1507.040000,704.655000,1794.255000,705.655000,1795.255000,705.155000,1794.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<466>,inputOutput,,PHODEF,VERIFICATION,627.350000,924.500000,628.350000,925.500000,704.415000,1556.540000,705.415000,1557.540000,704.915000,1557.040000,704.655000,1844.255000,705.655000,1845.255000,705.155000,1844.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<467>,inputOutput,,PHODEF,VERIFICATION,627.350000,974.500000,628.350000,975.500000,704.415000,1606.540000,705.415000,1607.540000,704.915000,1607.040000,704.655000,1894.255000,705.655000,1895.255000,705.155000,1894.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<468>,inputOutput,,PHODEF,VERIFICATION,627.350000,1024.500000,628.350000,1025.500000,704.415000,1656.540000,705.415000,1657.540000,704.915000,1657.040000,704.655000,1944.255000,705.655000,1945.255000,705.155000,1944.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<469>,inputOutput,,PHODEF,VERIFICATION,627.350000,1074.500000,628.350000,1075.500000,704.415000,1706.540000,705.415000,1707.540000,704.915000,1707.040000,704.655000,1994.255000,705.655000,1995.255000,705.155000,1994.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<470>,inputOutput,,PHODEF,VERIFICATION,627.350000,1124.500000,628.350000,1125.500000,704.415000,1756.540000,705.415000,1757.540000,704.915000,1757.040000,704.655000,2044.255000,705.655000,2045.255000,705.155000,2044.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<471>,inputOutput,,PHODEF,VERIFICATION,627.350000,1174.500000,628.350000,1175.500000,704.415000,1806.540000,705.415000,1807.540000,704.915000,1807.040000,704.655000,2094.255000,705.655000,2095.255000,705.155000,2094.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<472>,inputOutput,,PHODEF,VERIFICATION,627.350000,1224.500000,628.350000,1225.500000,704.415000,1856.540000,705.415000,1857.540000,704.915000,1857.040000,704.655000,2144.255000,705.655000,2145.255000,705.155000,2144.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<473>,inputOutput,,PHODEF,VERIFICATION,627.350000,1274.500000,628.350000,1275.500000,704.415000,1906.540000,705.415000,1907.540000,704.915000,1907.040000,704.655000,2194.255000,705.655000,2195.255000,705.155000,2194.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<474>,inputOutput,,PHODEF,VERIFICATION,627.350000,1324.500000,628.350000,1325.500000,704.415000,1956.540000,705.415000,1957.540000,704.915000,1957.040000,704.655000,2244.255000,705.655000,2245.255000,705.155000,2244.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<475>,inputOutput,,PHODEF,VERIFICATION,627.350000,1374.500000,628.350000,1375.500000,704.415000,2006.540000,705.415000,2007.540000,704.915000,2007.040000,704.655000,2294.255000,705.655000,2295.255000,705.155000,2294.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<476>,inputOutput,,PHODEF,VERIFICATION,627.350000,1424.500000,628.350000,1425.500000,704.415000,2056.540000,705.415000,2057.540000,704.915000,2057.040000,704.655000,2344.255000,705.655000,2345.255000,705.155000,2344.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<477>,inputOutput,,PHODEF,VERIFICATION,627.350000,1474.500000,628.350000,1475.500000,704.415000,2106.540000,705.415000,2107.540000,704.915000,2107.040000,704.655000,2394.255000,705.655000,2395.255000,705.155000,2394.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<478>,inputOutput,,PHODEF,VERIFICATION,627.350000,1524.500000,628.350000,1525.500000,704.415000,2156.540000,705.415000,2157.540000,704.915000,2157.040000,704.655000,2444.255000,705.655000,2445.255000,705.155000,2444.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<479>,inputOutput,,PHODEF,VERIFICATION,627.350000,1574.500000,628.350000,1575.500000,704.415000,2206.540000,705.415000,2207.540000,704.915000,2207.040000,704.655000,2494.255000,705.655000,2495.255000,705.155000,2494.755000,TOP
M182,SPADMIC,matrice4,layout,,STI<480>,inputOutput,,PHODEF,VERIFICATION,670.650000,49.500000,671.650000,50.500000,747.715000,681.540000,748.715000,682.540000,748.215000,682.040000,747.955000,969.255000,748.955000,970.255000,748.455000,969.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<481>,inputOutput,,PHODEF,VERIFICATION,670.650000,99.500000,671.650000,100.500000,747.715000,731.540000,748.715000,732.540000,748.215000,732.040000,747.955000,1019.255000,748.955000,1020.255000,748.455000,1019.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<482>,inputOutput,,PHODEF,VERIFICATION,670.650000,149.500000,671.650000,150.500000,747.715000,781.540000,748.715000,782.540000,748.215000,782.040000,747.955000,1069.255000,748.955000,1070.255000,748.455000,1069.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<483>,inputOutput,,PHODEF,VERIFICATION,670.650000,199.500000,671.650000,200.500000,747.715000,831.540000,748.715000,832.540000,748.215000,832.040000,747.955000,1119.255000,748.955000,1120.255000,748.455000,1119.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<484>,inputOutput,,PHODEF,VERIFICATION,670.650000,249.500000,671.650000,250.500000,747.715000,881.540000,748.715000,882.540000,748.215000,882.040000,747.955000,1169.255000,748.955000,1170.255000,748.455000,1169.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<485>,inputOutput,,PHODEF,VERIFICATION,670.650000,299.500000,671.650000,300.500000,747.715000,931.540000,748.715000,932.540000,748.215000,932.040000,747.955000,1219.255000,748.955000,1220.255000,748.455000,1219.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<486>,inputOutput,,PHODEF,VERIFICATION,670.650000,349.500000,671.650000,350.500000,747.715000,981.540000,748.715000,982.540000,748.215000,982.040000,747.955000,1269.255000,748.955000,1270.255000,748.455000,1269.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<487>,inputOutput,,PHODEF,VERIFICATION,670.650000,399.500000,671.650000,400.500000,747.715000,1031.540000,748.715000,1032.540000,748.215000,1032.040000,747.955000,1319.255000,748.955000,1320.255000,748.455000,1319.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<488>,inputOutput,,PHODEF,VERIFICATION,670.650000,449.500000,671.650000,450.500000,747.715000,1081.540000,748.715000,1082.540000,748.215000,1082.040000,747.955000,1369.255000,748.955000,1370.255000,748.455000,1369.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<489>,inputOutput,,PHODEF,VERIFICATION,670.650000,499.500000,671.650000,500.500000,747.715000,1131.540000,748.715000,1132.540000,748.215000,1132.040000,747.955000,1419.255000,748.955000,1420.255000,748.455000,1419.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<490>,inputOutput,,PHODEF,VERIFICATION,670.650000,549.500000,671.650000,550.500000,747.715000,1181.540000,748.715000,1182.540000,748.215000,1182.040000,747.955000,1469.255000,748.955000,1470.255000,748.455000,1469.755000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<491>,inputOutput,,PHODEF,VERIFICATION,670.650000,599.500000,671.650000,600.500000,747.715000,1231.540000,748.715000,1232.540000,748.215000,1232.040000,747.955000,1519.255000,748.955000,1520.255000,748.455000,1519.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<492>,inputOutput,,PHODEF,VERIFICATION,670.650000,649.500000,671.650000,650.500000,747.715000,1281.540000,748.715000,1282.540000,748.215000,1282.040000,747.955000,1569.255000,748.955000,1570.255000,748.455000,1569.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<493>,inputOutput,,PHODEF,VERIFICATION,670.650000,699.500000,671.650000,700.500000,747.715000,1331.540000,748.715000,1332.540000,748.215000,1332.040000,747.955000,1619.255000,748.955000,1620.255000,748.455000,1619.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<494>,inputOutput,,PHODEF,VERIFICATION,670.650000,749.500000,671.650000,750.500000,747.715000,1381.540000,748.715000,1382.540000,748.215000,1382.040000,747.955000,1669.255000,748.955000,1670.255000,748.455000,1669.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<495>,inputOutput,,PHODEF,VERIFICATION,670.650000,799.500000,671.650000,800.500000,747.715000,1431.540000,748.715000,1432.540000,748.215000,1432.040000,747.955000,1719.255000,748.955000,1720.255000,748.455000,1719.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<496>,inputOutput,,PHODEF,VERIFICATION,670.650000,849.500000,671.650000,850.500000,747.715000,1481.540000,748.715000,1482.540000,748.215000,1482.040000,747.955000,1769.255000,748.955000,1770.255000,748.455000,1769.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<497>,inputOutput,,PHODEF,VERIFICATION,670.650000,899.500000,671.650000,900.500000,747.715000,1531.540000,748.715000,1532.540000,748.215000,1532.040000,747.955000,1819.255000,748.955000,1820.255000,748.455000,1819.755000,LEFT
