objType,layer,purpose,llx,lly,urx,ury,width,height,cx,cy
label,MET5,TEXT,3435.575000,287.019000,3466.005000,290.305000,30.430000,3.286000,3450.790000,288.662000
label,MET5,TEXT,3457.738000,287.019000,3487.882000,290.305000,30.144000,3.286000,3472.810000,288.662000
label,METTPL,TEXT,3566.501000,286.769000,3597.359000,290.055000,30.858000,3.286000,3581.930000,288.412000
label,METTPL,TEXT,3457.738000,286.769000,3487.882000,290.055000,30.144000,3.286000,3472.810000,288.412000
label,MET4,TEXT,3566.501000,370.519000,3597.359000,373.805000,30.858000,3.286000,3581.930000,372.162000
label,MET4,TEXT,3589.785000,370.519000,3620.215000,373.805000,30.430000,3.286000,3605.000000,372.162000
label,MET4,TEXT,3435.575000,370.519000,3466.005000,373.805000,30.430000,3.286000,3450.790000,372.162000
label,MET4,TEXT,3457.738000,370.519000,3487.882000,373.805000,30.144000,3.286000,3472.810000,372.162000
label,MET5,TEXT,3566.501000,370.519000,3597.359000,373.805000,30.858000,3.286000,3581.930000,372.162000
label,MET5,TEXT,3589.785000,370.519000,3620.215000,373.805000,30.430000,3.286000,3605.000000,372.162000
label,MET5,TEXT,3435.575000,370.519000,3466.005000,373.805000,30.430000,3.286000,3450.790000,372.162000
label,MET5,TEXT,3457.738000,370.519000,3487.882000,373.805000,30.144000,3.286000,3472.810000,372.162000
label,METTPL,TEXT,3566.501000,370.769000,3597.359000,374.055000,30.858000,3.286000,3581.930000,372.412000
label,METTPL,TEXT,3457.738000,370.769000,3487.882000,374.055000,30.144000,3.286000,3472.810000,372.412000
label,METTPL,TEXT,3590.030000,286.769000,3620.460000,290.055000,30.430000,3.286000,3605.245000,288.412000
label,METTPL,TEXT,3590.030000,370.769000,3620.460000,374.055000,30.430000,3.286000,3605.245000,372.412000
label,METTPL,TEXT,3435.325000,286.769000,3465.755000,290.055000,30.430000,3.286000,3450.540000,288.412000
label,METTPL,TEXT,3435.325000,370.769000,3465.755000,374.055000,30.430000,3.286000,3450.540000,372.412000
label,METTPL,pin,3434.975000,464.519000,3465.405000,467.805000,30.430000,3.286000,3450.190000,466.162000
label,METTPL,pin,3427.261000,381.019000,3473.119000,384.305000,45.858000,3.286000,3450.190000,382.662000
label,METTPL,pin,3574.726000,464.519000,3636.014000,467.805000,61.288000,3.286000,3605.370000,466.162000
label,METTPL,pin,3567.012000,381.019000,3643.728000,384.305000,76.716000,3.286000,3605.370000,382.662000
label,MET5,pin,3388.939000,464.519000,3511.941000,467.805000,123.002000,3.286000,3450.440000,466.162000
label,MET5,pin,3535.785000,464.519000,3674.215000,467.805000,138.430000,3.286000,3605.000000,466.162000
label,MET4,pin,3373.511000,464.519000,3527.369000,467.805000,153.858000,3.286000,3450.440000,466.162000
label,MET4,pin,3520.356000,464.519000,3689.644000,467.805000,169.288000,3.286000,3605.000000,466.162000
label,MET5,pin,3319.511000,381.019000,3581.369000,384.305000,261.858000,3.286000,3450.440000,382.662000
label,MET5,pin,3466.356000,381.019000,3743.644000,384.305000,277.288000,3.286000,3605.000000,382.662000
label,MET4,pin,3304.082000,381.019000,3596.798000,384.305000,292.716000,3.286000,3450.440000,382.662000
label,MET4,pin,3450.928000,381.019000,3759.072000,384.305000,308.144000,3.286000,3605.000000,382.662000
label,MET4,TEXT,3566.501000,381.019000,3597.359000,384.305000,30.858000,3.286000,3581.930000,382.662000
label,MET4,TEXT,3589.785000,381.019000,3620.215000,384.305000,30.430000,3.286000,3605.000000,382.662000
label,MET4,TEXT,3435.575000,381.019000,3466.005000,384.305000,30.430000,3.286000,3450.790000,382.662000
label,MET4,TEXT,3457.738000,381.019000,3487.882000,384.305000,30.144000,3.286000,3472.810000,382.662000
label,MET5,TEXT,3566.501000,381.019000,3597.359000,384.305000,30.858000,3.286000,3581.930000,382.662000
label,MET5,TEXT,3589.785000,381.019000,3620.215000,384.305000,30.430000,3.286000,3605.000000,382.662000
label,MET5,TEXT,3435.575000,381.019000,3466.005000,384.305000,30.430000,3.286000,3450.790000,382.662000
label,MET5,TEXT,3457.738000,381.019000,3487.882000,384.305000,30.144000,3.286000,3472.810000,382.662000
label,METTPL,TEXT,3566.501000,380.769000,3597.359000,384.055000,30.858000,3.286000,3581.930000,382.412000
label,METTPL,TEXT,3457.738000,380.769000,3487.882000,384.055000,30.144000,3.286000,3472.810000,382.412000
label,MET4,TEXT,3566.501000,464.519000,3597.359000,467.805000,30.858000,3.286000,3581.930000,466.162000
label,MET4,TEXT,3589.785000,464.519000,3620.215000,467.805000,30.430000,3.286000,3605.000000,466.162000
label,MET4,TEXT,3435.575000,464.519000,3466.005000,467.805000,30.430000,3.286000,3450.790000,466.162000
label,MET4,TEXT,3457.738000,464.519000,3487.882000,467.805000,30.144000,3.286000,3472.810000,466.162000
label,MET5,TEXT,3566.501000,464.519000,3597.359000,467.805000,30.858000,3.286000,3581.930000,466.162000
label,MET5,TEXT,3589.785000,464.519000,3620.215000,467.805000,30.430000,3.286000,3605.000000,466.162000
label,MET5,TEXT,3435.575000,464.519000,3466.005000,467.805000,30.430000,3.286000,3450.790000,466.162000
label,MET5,TEXT,3457.738000,464.519000,3487.882000,467.805000,30.144000,3.286000,3472.810000,466.162000
label,METTPL,TEXT,3566.501000,464.769000,3597.359000,468.055000,30.858000,3.286000,3581.930000,466.412000
label,METTPL,TEXT,3457.738000,464.769000,3487.882000,468.055000,30.144000,3.286000,3472.810000,466.412000
label,METTPL,TEXT,3590.030000,380.769000,3620.460000,384.055000,30.430000,3.286000,3605.245000,382.412000
label,METTPL,TEXT,3590.030000,464.769000,3620.460000,468.055000,30.430000,3.286000,3605.245000,466.412000
label,METTPL,TEXT,3435.325000,380.769000,3465.755000,384.055000,30.430000,3.286000,3450.540000,382.412000
label,METTPL,TEXT,3435.325000,464.769000,3465.755000,468.055000,30.430000,3.286000,3450.540000,466.412000
label,METTPL,pin,3434.975000,558.519000,3465.405000,561.805000,30.430000,3.286000,3450.190000,560.162000
label,METTPL,pin,3427.261000,475.019000,3473.119000,478.305000,45.858000,3.286000,3450.190000,476.662000
label,METTPL,pin,3574.726000,558.519000,3636.014000,561.805000,61.288000,3.286000,3605.370000,560.162000
label,METTPL,pin,3567.012000,475.019000,3643.728000,478.305000,76.716000,3.286000,3605.370000,476.662000
label,MET5,pin,3388.939000,558.519000,3511.941000,561.805000,123.002000,3.286000,3450.440000,560.162000
label,MET5,pin,3535.785000,558.519000,3674.215000,561.805000,138.430000,3.286000,3605.000000,560.162000
label,MET4,pin,3373.511000,558.519000,3527.369000,561.805000,153.858000,3.286000,3450.440000,560.162000
label,MET4,pin,3520.356000,558.519000,3689.644000,561.805000,169.288000,3.286000,3605.000000,560.162000
label,MET5,pin,3319.511000,475.019000,3581.369000,478.305000,261.858000,3.286000,3450.440000,476.662000
label,MET5,pin,3466.356000,475.019000,3743.644000,478.305000,277.288000,3.286000,3605.000000,476.662000
label,MET4,pin,3304.082000,475.019000,3596.798000,478.305000,292.716000,3.286000,3450.440000,476.662000
label,MET4,pin,3450.928000,475.019000,3759.072000,478.305000,308.144000,3.286000,3605.000000,476.662000
label,MET4,TEXT,3566.501000,475.019000,3597.359000,478.305000,30.858000,3.286000,3581.930000,476.662000
label,MET4,TEXT,3589.785000,475.019000,3620.215000,478.305000,30.430000,3.286000,3605.000000,476.662000
label,MET4,TEXT,3435.575000,475.019000,3466.005000,478.305000,30.430000,3.286000,3450.790000,476.662000
label,MET4,TEXT,3457.738000,475.019000,3487.882000,478.305000,30.144000,3.286000,3472.810000,476.662000
label,MET5,TEXT,3566.501000,475.019000,3597.359000,478.305000,30.858000,3.286000,3581.930000,476.662000
label,MET5,TEXT,3589.785000,475.019000,3620.215000,478.305000,30.430000,3.286000,3605.000000,476.662000
label,MET5,TEXT,3435.575000,475.019000,3466.005000,478.305000,30.430000,3.286000,3450.790000,476.662000
label,MET5,TEXT,3457.738000,475.019000,3487.882000,478.305000,30.144000,3.286000,3472.810000,476.662000
label,METTPL,TEXT,3566.501000,474.769000,3597.359000,478.055000,30.858000,3.286000,3581.930000,476.412000
label,METTPL,TEXT,3457.738000,474.769000,3487.882000,478.055000,30.144000,3.286000,3472.810000,476.412000
label,MET4,TEXT,3566.501000,558.519000,3597.359000,561.805000,30.858000,3.286000,3581.930000,560.162000
label,MET4,TEXT,3589.785000,558.519000,3620.215000,561.805000,30.430000,3.286000,3605.000000,560.162000
label,MET4,TEXT,3435.575000,558.519000,3466.005000,561.805000,30.430000,3.286000,3450.790000,560.162000
label,MET4,TEXT,3457.738000,558.519000,3487.882000,561.805000,30.144000,3.286000,3472.810000,560.162000
label,MET5,TEXT,3566.501000,558.519000,3597.359000,561.805000,30.858000,3.286000,3581.930000,560.162000
label,MET5,TEXT,3589.785000,558.519000,3620.215000,561.805000,30.430000,3.286000,3605.000000,560.162000
label,MET5,TEXT,3435.575000,558.519000,3466.005000,561.805000,30.430000,3.286000,3450.790000,560.162000
label,MET5,TEXT,3457.738000,558.519000,3487.882000,561.805000,30.144000,3.286000,3472.810000,560.162000
label,METTPL,TEXT,3566.501000,558.769000,3597.359000,562.055000,30.858000,3.286000,3581.930000,560.412000
label,METTPL,TEXT,3457.738000,558.769000,3487.882000,562.055000,30.144000,3.286000,3472.810000,560.412000
label,METTPL,TEXT,3590.030000,474.769000,3620.460000,478.055000,30.430000,3.286000,3605.245000,476.412000
label,METTPL,TEXT,3590.030000,558.769000,3620.460000,562.055000,30.430000,3.286000,3605.245000,560.412000
label,METTPL,TEXT,3435.325000,474.769000,3465.755000,478.055000,30.430000,3.286000,3450.540000,476.412000
label,METTPL,TEXT,3435.325000,558.769000,3465.755000,562.055000,30.430000,3.286000,3450.540000,560.412000
label,METTPL,pin,3434.975000,652.519000,3465.405000,655.805000,30.430000,3.286000,3450.190000,654.162000
label,METTPL,pin,3427.261000,569.019000,3473.119000,572.305000,45.858000,3.286000,3450.190000,570.662000
label,METTPL,pin,3574.726000,652.519000,3636.014000,655.805000,61.288000,3.286000,3605.370000,654.162000
label,METTPL,pin,3567.012000,569.019000,3643.728000,572.305000,76.716000,3.286000,3605.370000,570.662000
label,MET5,pin,3388.939000,652.519000,3511.941000,655.805000,123.002000,3.286000,3450.440000,654.162000
label,MET5,pin,3535.785000,652.519000,3674.215000,655.805000,138.430000,3.286000,3605.000000,654.162000
label,MET4,pin,3373.511000,652.519000,3527.369000,655.805000,153.858000,3.286000,3450.440000,654.162000
label,MET4,pin,3520.356000,652.519000,3689.644000,655.805000,169.288000,3.286000,3605.000000,654.162000
label,MET5,pin,3319.511000,569.019000,3581.369000,572.305000,261.858000,3.286000,3450.440000,570.662000
label,MET5,pin,3466.356000,569.019000,3743.644000,572.305000,277.288000,3.286000,3605.000000,570.662000
label,MET4,pin,3304.082000,569.019000,3596.798000,572.305000,292.716000,3.286000,3450.440000,570.662000
label,MET4,pin,3450.928000,569.019000,3759.072000,572.305000,308.144000,3.286000,3605.000000,570.662000
label,MET4,TEXT,3566.501000,569.019000,3597.359000,572.305000,30.858000,3.286000,3581.930000,570.662000
label,MET4,TEXT,3589.785000,569.019000,3620.215000,572.305000,30.430000,3.286000,3605.000000,570.662000
label,MET4,TEXT,3435.575000,569.019000,3466.005000,572.305000,30.430000,3.286000,3450.790000,570.662000
label,MET4,TEXT,3457.738000,569.019000,3487.882000,572.305000,30.144000,3.286000,3472.810000,570.662000
label,MET5,TEXT,3566.501000,569.019000,3597.359000,572.305000,30.858000,3.286000,3581.930000,570.662000
label,MET5,TEXT,3589.785000,569.019000,3620.215000,572.305000,30.430000,3.286000,3605.000000,570.662000
label,MET5,TEXT,3435.575000,569.019000,3466.005000,572.305000,30.430000,3.286000,3450.790000,570.662000
label,MET5,TEXT,3457.738000,569.019000,3487.882000,572.305000,30.144000,3.286000,3472.810000,570.662000
label,METTPL,TEXT,3566.501000,568.769000,3597.359000,572.055000,30.858000,3.286000,3581.930000,570.412000
label,METTPL,TEXT,3457.738000,568.769000,3487.882000,572.055000,30.144000,3.286000,3472.810000,570.412000
label,MET4,TEXT,3566.501000,652.519000,3597.359000,655.805000,30.858000,3.286000,3581.930000,654.162000
label,MET4,TEXT,3589.785000,652.519000,3620.215000,655.805000,30.430000,3.286000,3605.000000,654.162000
label,MET4,TEXT,3435.575000,652.519000,3466.005000,655.805000,30.430000,3.286000,3450.790000,654.162000
label,MET4,TEXT,3457.738000,652.519000,3487.882000,655.805000,30.144000,3.286000,3472.810000,654.162000
label,MET5,TEXT,3566.501000,652.519000,3597.359000,655.805000,30.858000,3.286000,3581.930000,654.162000
label,MET5,TEXT,3589.785000,652.519000,3620.215000,655.805000,30.430000,3.286000,3605.000000,654.162000
label,MET5,TEXT,3435.575000,652.519000,3466.005000,655.805000,30.430000,3.286000,3450.790000,654.162000
label,MET5,TEXT,3457.738000,652.519000,3487.882000,655.805000,30.144000,3.286000,3472.810000,654.162000
label,METTPL,TEXT,3566.501000,652.769000,3597.359000,656.055000,30.858000,3.286000,3581.930000,654.412000
label,METTPL,TEXT,3457.738000,652.769000,3487.882000,656.055000,30.144000,3.286000,3472.810000,654.412000
label,METTPL,TEXT,3590.030000,568.769000,3620.460000,572.055000,30.430000,3.286000,3605.245000,570.412000
label,METTPL,TEXT,3590.030000,652.769000,3620.460000,656.055000,30.430000,3.286000,3605.245000,654.412000
label,METTPL,TEXT,3435.325000,568.769000,3465.755000,572.055000,30.430000,3.286000,3450.540000,570.412000
label,METTPL,TEXT,3435.325000,652.769000,3465.755000,656.055000,30.430000,3.286000,3450.540000,654.412000
label,METTPL,pin,3434.975000,746.519000,3465.405000,749.805000,30.430000,3.286000,3450.190000,748.162000
label,METTPL,pin,3427.261000,663.019000,3473.119000,666.305000,45.858000,3.286000,3450.190000,664.662000
label,METTPL,pin,3574.726000,746.519000,3636.014000,749.805000,61.288000,3.286000,3605.370000,748.162000
label,METTPL,pin,3567.012000,663.019000,3643.728000,666.305000,76.716000,3.286000,3605.370000,664.662000
label,MET5,pin,3388.939000,746.519000,3511.941000,749.805000,123.002000,3.286000,3450.440000,748.162000
label,MET5,pin,3535.785000,746.519000,3674.215000,749.805000,138.430000,3.286000,3605.000000,748.162000
label,MET4,pin,3373.511000,746.519000,3527.369000,749.805000,153.858000,3.286000,3450.440000,748.162000
label,MET4,pin,3520.356000,746.519000,3689.644000,749.805000,169.288000,3.286000,3605.000000,748.162000
label,MET5,pin,3319.511000,663.019000,3581.369000,666.305000,261.858000,3.286000,3450.440000,664.662000
label,MET5,pin,3466.356000,663.019000,3743.644000,666.305000,277.288000,3.286000,3605.000000,664.662000
label,MET4,pin,3304.082000,663.019000,3596.798000,666.305000,292.716000,3.286000,3450.440000,664.662000
label,MET4,pin,3450.928000,663.019000,3759.072000,666.305000,308.144000,3.286000,3605.000000,664.662000
label,MET4,TEXT,3566.501000,663.019000,3597.359000,666.305000,30.858000,3.286000,3581.930000,664.662000
label,MET4,TEXT,3589.785000,663.019000,3620.215000,666.305000,30.430000,3.286000,3605.000000,664.662000
label,MET4,TEXT,3435.575000,663.019000,3466.005000,666.305000,30.430000,3.286000,3450.790000,664.662000
label,MET4,TEXT,3457.738000,663.019000,3487.882000,666.305000,30.144000,3.286000,3472.810000,664.662000
label,MET5,TEXT,3566.501000,663.019000,3597.359000,666.305000,30.858000,3.286000,3581.930000,664.662000
label,MET5,TEXT,3589.785000,663.019000,3620.215000,666.305000,30.430000,3.286000,3605.000000,664.662000
label,MET5,TEXT,3435.575000,663.019000,3466.005000,666.305000,30.430000,3.286000,3450.790000,664.662000
label,MET5,TEXT,3457.738000,663.019000,3487.882000,666.305000,30.144000,3.286000,3472.810000,664.662000
label,METTPL,TEXT,3566.501000,662.769000,3597.359000,666.055000,30.858000,3.286000,3581.930000,664.412000
label,METTPL,TEXT,3457.738000,662.769000,3487.882000,666.055000,30.144000,3.286000,3472.810000,664.412000
label,MET4,TEXT,3566.501000,746.519000,3597.359000,749.805000,30.858000,3.286000,3581.930000,748.162000
label,MET4,TEXT,3589.785000,746.519000,3620.215000,749.805000,30.430000,3.286000,3605.000000,748.162000
label,MET4,TEXT,3435.575000,746.519000,3466.005000,749.805000,30.430000,3.286000,3450.790000,748.162000
label,MET4,TEXT,3457.738000,746.519000,3487.882000,749.805000,30.144000,3.286000,3472.810000,748.162000
label,MET5,TEXT,3566.501000,746.519000,3597.359000,749.805000,30.858000,3.286000,3581.930000,748.162000
label,MET5,TEXT,3589.785000,746.519000,3620.215000,749.805000,30.430000,3.286000,3605.000000,748.162000
label,MET5,TEXT,3435.575000,746.519000,3466.005000,749.805000,30.430000,3.286000,3450.790000,748.162000
label,MET5,TEXT,3457.738000,746.519000,3487.882000,749.805000,30.144000,3.286000,3472.810000,748.162000
label,METTPL,TEXT,3566.501000,746.769000,3597.359000,750.055000,30.858000,3.286000,3581.930000,748.412000
label,METTPL,TEXT,3457.738000,746.769000,3487.882000,750.055000,30.144000,3.286000,3472.810000,748.412000
label,METTPL,TEXT,3590.030000,662.769000,3620.460000,666.055000,30.430000,3.286000,3605.245000,664.412000
label,METTPL,TEXT,3590.030000,746.769000,3620.460000,750.055000,30.430000,3.286000,3605.245000,748.412000
label,METTPL,TEXT,3435.325000,662.769000,3465.755000,666.055000,30.430000,3.286000,3450.540000,664.412000
label,METTPL,TEXT,3435.325000,746.769000,3465.755000,750.055000,30.430000,3.286000,3450.540000,748.412000
label,METTPL,pin,3434.975000,840.519000,3465.405000,843.805000,30.430000,3.286000,3450.190000,842.162000
label,METTPL,pin,3427.261000,757.019000,3473.119000,760.305000,45.858000,3.286000,3450.190000,758.662000
label,METTPL,pin,3574.726000,840.519000,3636.014000,843.805000,61.288000,3.286000,3605.370000,842.162000
label,METTPL,pin,3567.012000,757.019000,3643.728000,760.305000,76.716000,3.286000,3605.370000,758.662000
label,MET5,pin,3388.939000,840.519000,3511.941000,843.805000,123.002000,3.286000,3450.440000,842.162000
label,MET5,pin,3535.785000,840.519000,3674.215000,843.805000,138.430000,3.286000,3605.000000,842.162000
label,MET4,pin,3373.511000,840.519000,3527.369000,843.805000,153.858000,3.286000,3450.440000,842.162000
label,MET4,pin,3520.356000,840.519000,3689.644000,843.805000,169.288000,3.286000,3605.000000,842.162000
pathSeg,MET1,drawing,210.685000,265.350000,220.685000,304.900000,10.000000,39.550000,215.685000,285.125000
label,MET5,pin,3319.511000,757.019000,3581.369000,760.305000,261.858000,3.286000,3450.440000,758.662000
label,MET5,pin,3466.356000,757.019000,3743.644000,760.305000,277.288000,3.286000,3605.000000,758.662000
label,MET4,pin,3304.082000,757.019000,3596.798000,760.305000,292.716000,3.286000,3450.440000,758.662000
