idx	marker_handle	box	layer	type	subType	message
132	0x7f616e0a1f10	{229.18 350.09 229.46 350.295}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][179] Type: Metal Short # -1 -1 9 2 : 229.1800 350.0900 229.4600 350.2950 1: 229.1800 350.0900 229.4600 350.2950 1
133	0x7f616e0a1f40	{229.235 350.09 229.46 350.39}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][179] Type: Metal Short # -1 -1 9 2 : 229.2350 350.0900 229.4600 350.3900 1: 229.2350 350.0900 229.4600 350.3900 1
134	0x7f61673d8260	{229.045 350.47 229.18 350.51}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][179] Actual: 0.135000 Required: 0.230000 Type: ParallelRunLength Spacing # 135 230 3 2 : 228.8150 350.5100 229.0450 350.7400 1: 229.1800 350.1900 229.4600 350.4700 1     LEF Description:  SPACING 0.230000 
135	0x7f61673d8290	{229.16 350.47 229.18 350.53}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][179] Actual: 0.060000 Required: 0.230000 Type: ParallelRunLength Spacing # 60 230 3 2 : 228.9450 350.5300 229.1600 350.7450 1: 229.1800 350.1900 229.4600 350.4700 1     LEF Description:  SPACING 0.230000 
136	0x7f61673d82c0	{229.18 350.47 229.215 350.645}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][179] Actual: 0.175000 Required: 0.230000 Type: ParallelRunLength Spacing # 175 230 3 2 : 229.1200 350.6450 229.2150 350.7400 1: 229.1800 350.1900 229.4600 350.4700 1     LEF Description:  SPACING 0.230000 
137	0x7f616e0a1dc0	{192.78 350.09 193.06 350.47}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_21 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
138	0x7f616e0a1df0	{218.54 350.09 218.82 350.47}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_20 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
139	0x7f616e0a1ee0	{218.64 350.09 218.82 350.47}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_20 & Blockage of Cell u_core_u_hit_capture_bridge_snapshot_q_reg[nfast_hit_packed][181] Type: Metal Short # -1 -1 9 2 : 218.6400 350.0900 218.8200 350.4700 1: 218.6400 350.0900 218.8200 350.4700 1
140	0x7f61673d81d0	{192.695 350.47 192.78 350.51}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_21 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][216] Actual: 0.085000 Required: 0.230000 Type: ParallelRunLength Spacing # 85 230 3 2 : 192.4650 350.5100 192.6950 350.7400 1: 192.7800 350.1900 193.0600 350.4700 1     LEF Description:  SPACING 0.230000 
141	0x7f61673d8200	{192.78 349.975 193.06 350.09}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_21 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][216] Actual: 0.115000 Required: 0.230000 Type: ParallelRunLength Spacing # 115 230 3 2 : 192.7800 349.7450 193.0600 349.9750 1: 192.7800 350.0900 193.0600 350.3700 1     LEF Description:  SPACING 0.230000 
