macro,pin,direction,use,axis_guess,index_guess,shape_id,kind,layer,x1,y1,x2,y2,cx,cy,width,height,source,polygon,ll_x1,ll_y1,ll_x2,ll_y2,ll_cx,ll_cy,side,edge_distance
matrice3,Din[36],INOUT,SIGNAL,other,36,0,rect,MET3,1593.135,-65.855,1593.415,-65.575,1593.275,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2404,[],1644.53,0.0049999999999954525,1644.81,0.2849999999999966,1644.67,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[37],INOUT,SIGNAL,other,37,0,rect,MET3,1636.435,-65.855,1636.715,-65.575,1636.5749999999998,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2388,[],1687.83,0.0049999999999954525,1688.11,0.2849999999999966,1687.9699999999998,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[38],INOUT,SIGNAL,other,38,0,rect,MET3,1679.735,-65.855,1680.015,-65.575,1679.875,-65.715,0.2800000000002001,0.28000000000000114,matrice3.lef:2372,[],1731.1299999999999,0.0049999999999954525,1731.41,0.2849999999999966,1731.27,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[39],INOUT,SIGNAL,other,39,0,rect,MET3,1723.035,-65.855,1723.315,-65.575,1723.1750000000002,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2356,[],1774.43,0.0049999999999954525,1774.71,0.2849999999999966,1774.5700000000002,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[40],INOUT,SIGNAL,other,40,0,rect,MET3,1766.335,-65.855,1766.615,-65.575,1766.475,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2340,[],1817.73,0.0049999999999954525,1818.01,0.2849999999999966,1817.87,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[41],INOUT,SIGNAL,other,41,0,rect,MET3,1809.635,-65.855,1809.915,-65.575,1809.775,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2324,[],1861.03,0.0049999999999954525,1861.31,0.2849999999999966,1861.17,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[42],INOUT,SIGNAL,other,42,0,rect,MET3,1852.935,-65.855,1853.215,-65.575,1853.0749999999998,-65.715,0.2799999999999727,0.28000000000000114,matrice3.lef:2308,[],1904.33,0.0049999999999954525,1904.61,0.2849999999999966,1904.4699999999998,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Din[43],INOUT,SIGNAL,other,43,0,rect,MET3,1896.235,-65.855,1896.515,-65.575,1896.375,-65.715,0.2800000000002001,0.28000000000000114,matrice3.lef:2292,[],1947.6299999999999,0.0049999999999954525,1947.91,0.2849999999999966,1947.77,0.14499999999999602,BOTTOM,0.0049999999999954525
matrice3,Dout[0],INOUT,SIGNAL,other,0,0,rect,MET3,34.335,1659.395,34.615,1659.675,34.475,1659.5349999999999,0.28000000000000114,0.2799999999999727,matrice3.lef:3848,[],85.73,1725.2549999999999,86.01,1725.5349999999999,85.87,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[1],INOUT,SIGNAL,other,1,0,rect,MET3,77.635,1659.395,77.915,1659.675,77.775,1659.5349999999999,0.28000000000000114,0.2799999999999727,matrice3.lef:2276,[],129.03,1725.2549999999999,129.31,1725.5349999999999,129.17000000000002,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[2],INOUT,SIGNAL,other,2,0,rect,MET3,120.935,1659.395,121.215,1659.675,121.075,1659.5349999999999,0.28000000000000114,0.2799999999999727,matrice3.lef:2260,[],172.33,1725.2549999999999,172.61,1725.5349999999999,172.47,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[3],INOUT,SIGNAL,other,3,0,rect,MET3,164.235,1659.395,164.515,1659.675,164.375,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2244,[],215.63000000000002,1725.2549999999999,215.91,1725.5349999999999,215.77,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[4],INOUT,SIGNAL,other,4,0,rect,MET3,207.535,1659.395,207.815,1659.675,207.675,1659.5349999999999,0.28000000000000114,0.2799999999999727,matrice3.lef:2228,[],258.93,1725.2549999999999,259.21,1725.5349999999999,259.07,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[5],INOUT,SIGNAL,other,5,0,rect,MET3,250.835,1659.395,251.115,1659.675,250.97500000000002,1659.5349999999999,0.28000000000000114,0.2799999999999727,matrice3.lef:2212,[],302.23,1725.2549999999999,302.51,1725.5349999999999,302.37,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[6],INOUT,SIGNAL,other,6,0,rect,MET3,294.135,1659.395,294.415,1659.675,294.275,1659.5349999999999,0.28000000000002956,0.2799999999999727,matrice3.lef:2196,[],345.53,1725.2549999999999,345.81,1725.5349999999999,345.66999999999996,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[7],INOUT,SIGNAL,other,7,0,rect,MET3,337.435,1659.395,337.715,1659.675,337.575,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2164,[],388.83,1725.2549999999999,389.10999999999996,1725.5349999999999,388.96999999999997,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[8],INOUT,SIGNAL,other,8,0,rect,MET3,380.735,1659.395,381.015,1659.675,380.875,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2148,[],432.13,1725.2549999999999,432.40999999999997,1725.5349999999999,432.27,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[9],INOUT,SIGNAL,other,9,0,rect,MET3,424.035,1659.395,424.315,1659.675,424.175,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2132,[],475.43,1725.2549999999999,475.71,1725.5349999999999,475.57,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[10],INOUT,SIGNAL,other,10,0,rect,MET3,467.335,1659.395,467.615,1659.675,467.475,1659.5349999999999,0.28000000000002956,0.2799999999999727,matrice3.lef:2116,[],518.73,1725.2549999999999,519.01,1725.5349999999999,518.87,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[11],INOUT,SIGNAL,other,11,0,rect,MET3,510.635,1659.395,510.915,1659.675,510.775,1659.5349999999999,0.28000000000002956,0.2799999999999727,matrice3.lef:2100,[],562.03,1725.2549999999999,562.3100000000001,1725.5349999999999,562.17,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[12],INOUT,SIGNAL,other,12,0,rect,MET3,553.935,1659.395,554.215,1659.675,554.075,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:2084,[],605.3299999999999,1725.2549999999999,605.61,1725.5349999999999,605.47,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[13],INOUT,SIGNAL,other,13,0,rect,MET3,597.235,1659.395,597.515,1659.675,597.375,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2068,[],648.63,1725.2549999999999,648.91,1725.5349999999999,648.77,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[14],INOUT,SIGNAL,other,14,0,rect,MET3,640.535,1659.395,640.815,1659.675,640.675,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:2052,[],691.93,1725.2549999999999,692.21,1725.5349999999999,692.0699999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[15],INOUT,SIGNAL,other,15,0,rect,MET3,683.835,1659.395,684.115,1659.675,683.975,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2036,[],735.23,1725.2549999999999,735.51,1725.5349999999999,735.37,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[16],INOUT,SIGNAL,other,16,0,rect,MET3,727.135,1659.395,727.415,1659.675,727.275,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2020,[],778.53,1725.2549999999999,778.81,1725.5349999999999,778.67,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[17],INOUT,SIGNAL,other,17,0,rect,MET3,770.435,1659.395,770.715,1659.675,770.575,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:2004,[],821.8299999999999,1725.2549999999999,822.11,1725.5349999999999,821.97,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[18],INOUT,SIGNAL,other,18,0,rect,MET3,813.735,1659.395,814.015,1659.675,813.875,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1988,[],865.13,1725.2549999999999,865.41,1725.5349999999999,865.27,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[19],INOUT,SIGNAL,other,19,0,rect,MET3,857.035,1659.395,857.315,1659.675,857.175,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:1972,[],908.43,1725.2549999999999,908.71,1725.5349999999999,908.5699999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[20],INOUT,SIGNAL,other,20,0,rect,MET3,900.335,1659.395,900.615,1659.675,900.475,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1956,[],951.73,1725.2549999999999,952.01,1725.5349999999999,951.87,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[21],INOUT,SIGNAL,other,21,0,rect,MET3,943.635,1659.395,943.915,1659.675,943.775,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1940,[],995.03,1725.2549999999999,995.31,1725.5349999999999,995.17,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[22],INOUT,SIGNAL,other,22,0,rect,MET3,986.935,1659.395,987.215,1659.675,987.075,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:1924,[],1038.33,1725.2549999999999,1038.6100000000001,1725.5349999999999,1038.47,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[23],INOUT,SIGNAL,other,23,0,rect,MET3,1030.235,1659.395,1030.515,1659.675,1030.375,1659.5349999999999,0.2800000000002001,0.2799999999999727,matrice3.lef:1908,[],1081.6299999999999,1725.2549999999999,1081.91,1725.5349999999999,1081.77,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[24],INOUT,SIGNAL,other,24,0,rect,MET3,1073.535,1659.395,1073.815,1659.675,1073.6750000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1892,[],1124.93,1725.2549999999999,1125.21,1725.5349999999999,1125.0700000000002,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[25],INOUT,SIGNAL,other,25,0,rect,MET3,1116.835,1659.395,1117.115,1659.675,1116.975,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1876,[],1168.23,1725.2549999999999,1168.51,1725.5349999999999,1168.37,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[26],INOUT,SIGNAL,other,26,0,rect,MET3,1160.135,1659.395,1160.415,1659.675,1160.275,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1860,[],1211.53,1725.2549999999999,1211.81,1725.5349999999999,1211.67,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[27],INOUT,SIGNAL,other,27,0,rect,MET3,1203.435,1659.395,1203.715,1659.675,1203.5749999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1844,[],1254.83,1725.2549999999999,1255.11,1725.5349999999999,1254.9699999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[28],INOUT,SIGNAL,other,28,0,rect,MET3,1246.735,1659.395,1247.015,1659.675,1246.875,1659.5349999999999,0.2800000000002001,0.2799999999999727,matrice3.lef:1828,[],1298.1299999999999,1725.2549999999999,1298.41,1725.5349999999999,1298.27,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[29],INOUT,SIGNAL,other,29,0,rect,MET3,1290.035,1659.395,1290.315,1659.675,1290.1750000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1812,[],1341.43,1725.2549999999999,1341.71,1725.5349999999999,1341.5700000000002,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[30],INOUT,SIGNAL,other,30,0,rect,MET3,1333.335,1659.395,1333.615,1659.675,1333.475,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1796,[],1384.73,1725.2549999999999,1385.01,1725.5349999999999,1384.87,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[31],INOUT,SIGNAL,other,31,0,rect,MET3,1376.635,1659.395,1376.915,1659.675,1376.775,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1780,[],1428.03,1725.2549999999999,1428.31,1725.5349999999999,1428.17,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[32],INOUT,SIGNAL,other,32,0,rect,MET3,1419.935,1659.395,1420.215,1659.675,1420.0749999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1756,[],1471.33,1725.2549999999999,1471.61,1725.5349999999999,1471.4699999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[33],INOUT,SIGNAL,other,33,0,rect,MET3,1463.235,1659.395,1463.515,1659.675,1463.375,1659.5349999999999,0.2800000000002001,0.2799999999999727,matrice3.lef:1740,[],1514.6299999999999,1725.2549999999999,1514.91,1725.5349999999999,1514.77,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[34],INOUT,SIGNAL,other,34,0,rect,MET3,1506.535,1659.395,1506.815,1659.675,1506.6750000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1724,[],1557.93,1725.2549999999999,1558.21,1725.5349999999999,1558.0700000000002,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[35],INOUT,SIGNAL,other,35,0,rect,MET3,1549.835,1659.395,1550.115,1659.675,1549.975,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1708,[],1601.23,1725.2549999999999,1601.51,1725.5349999999999,1601.37,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[36],INOUT,SIGNAL,other,36,0,rect,MET3,1593.135,1659.395,1593.415,1659.675,1593.275,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1692,[],1644.53,1725.2549999999999,1644.81,1725.5349999999999,1644.67,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[37],INOUT,SIGNAL,other,37,0,rect,MET3,1636.435,1659.395,1636.715,1659.675,1636.5749999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1676,[],1687.83,1725.2549999999999,1688.11,1725.5349999999999,1687.9699999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[38],INOUT,SIGNAL,other,38,0,rect,MET3,1679.735,1659.395,1680.015,1659.675,1679.875,1659.5349999999999,0.2800000000002001,0.2799999999999727,matrice3.lef:1660,[],1731.1299999999999,1725.2549999999999,1731.41,1725.5349999999999,1731.27,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[39],INOUT,SIGNAL,other,39,0,rect,MET3,1723.035,1659.395,1723.315,1659.675,1723.1750000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2608,[],1774.43,1725.2549999999999,1774.71,1725.5349999999999,1774.5700000000002,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[40],INOUT,SIGNAL,other,40,0,rect,MET3,1766.335,1659.395,1766.615,1659.675,1766.475,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2592,[],1817.73,1725.2549999999999,1818.01,1725.5349999999999,1817.87,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[41],INOUT,SIGNAL,other,41,0,rect,MET3,1809.635,1659.395,1809.915,1659.675,1809.775,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2576,[],1861.03,1725.2549999999999,1861.31,1725.5349999999999,1861.17,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[42],INOUT,SIGNAL,other,42,0,rect,MET3,1852.935,1659.395,1853.215,1659.675,1853.0749999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:2560,[],1904.33,1725.2549999999999,1904.61,1725.5349999999999,1904.4699999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Dout[43],INOUT,SIGNAL,other,43,0,rect,MET3,1896.235,1659.395,1896.515,1659.675,1896.375,1659.5349999999999,0.2800000000002001,0.2799999999999727,matrice3.lef:2544,[],1947.6299999999999,1725.2549999999999,1947.91,1725.5349999999999,1947.77,1725.3949999999998,TOP,0.005000000000109139
matrice3,DVDD,INOUT,POWER,other,,0,rect,MET3,-49.605,1656.635,-46.605,1659.675,-48.105,1658.155,3.0,3.0399999999999636,matrice3.lef:2468,[],1.7900000000000063,1722.495,4.790000000000006,1725.5349999999999,3.2900000000000063,1724.0149999999999,TOP,0.005000000000109139
matrice3,DVDD,INOUT,POWER,other,,1,rect,MET2,-49.605,1656.675,-46.605,1659.675,-48.105,1658.175,3.0,3.0,matrice3.lef:2470,[],1.7900000000000063,1722.5349999999999,4.790000000000006,1725.5349999999999,3.2900000000000063,1724.0349999999999,TOP,0.005000000000109139
matrice3,R[0],INOUT,SIGNAL,other,0,0,rect,MET3,477.48,1659.395,477.76,1659.675,477.62,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1764,[],528.875,1725.2549999999999,529.155,1725.5349999999999,529.015,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[1],INOUT,SIGNAL,other,1,0,rect,MET3,520.78,1659.395,521.06,1659.675,520.92,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4240,[],572.175,1725.2549999999999,572.4549999999999,1725.5349999999999,572.3149999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[2],INOUT,SIGNAL,other,2,0,rect,MET3,549.645,1659.395,549.925,1659.675,549.785,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4224,[],601.04,1725.2549999999999,601.3199999999999,1725.5349999999999,601.18,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[3],INOUT,SIGNAL,other,3,0,rect,MET3,564.08,1659.395,564.36,1659.675,564.22,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4208,[],615.475,1725.2549999999999,615.755,1725.5349999999999,615.615,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[4],INOUT,SIGNAL,other,4,0,rect,MET3,607.38,1659.395,607.66,1659.675,607.52,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4192,[],658.775,1725.2549999999999,659.055,1725.5349999999999,658.915,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[5],INOUT,SIGNAL,other,5,0,rect,MET3,636.245,1659.395,636.525,1659.675,636.385,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4176,[],687.64,1725.2549999999999,687.92,1725.5349999999999,687.78,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[6],INOUT,SIGNAL,other,6,0,rect,MET3,650.68,1659.395,650.96,1659.675,650.8199999999999,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:4160,[],702.0749999999999,1725.2549999999999,702.355,1725.5349999999999,702.2149999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[7],INOUT,SIGNAL,other,7,0,rect,MET3,693.98,1659.395,694.26,1659.675,694.12,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4144,[],745.375,1725.2549999999999,745.655,1725.5349999999999,745.515,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[8],INOUT,SIGNAL,other,8,0,rect,MET3,722.845,1659.395,723.125,1659.675,722.985,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4128,[],774.24,1725.2549999999999,774.52,1725.5349999999999,774.38,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[9],INOUT,SIGNAL,other,9,0,rect,MET3,737.28,1659.395,737.56,1659.675,737.42,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4112,[],788.675,1725.2549999999999,788.9549999999999,1725.5349999999999,788.8149999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[10],INOUT,SIGNAL,other,10,0,rect,MET3,780.58,1659.395,780.86,1659.675,780.72,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4096,[],831.975,1725.2549999999999,832.255,1725.5349999999999,832.115,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[11],INOUT,SIGNAL,other,11,0,rect,MET3,809.445,1659.395,809.725,1659.675,809.585,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4080,[],860.84,1725.2549999999999,861.12,1725.5349999999999,860.98,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[12],INOUT,SIGNAL,other,12,0,rect,MET3,823.88,1659.395,824.16,1659.675,824.02,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4064,[],875.275,1725.2549999999999,875.555,1725.5349999999999,875.415,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[13],INOUT,SIGNAL,other,13,0,rect,MET3,867.18,1659.395,867.46,1659.675,867.3199999999999,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:4048,[],918.5749999999999,1725.2549999999999,918.855,1725.5349999999999,918.7149999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[14],INOUT,SIGNAL,other,14,0,rect,MET3,896.045,1659.395,896.325,1659.675,896.185,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:4032,[],947.4399999999999,1725.2549999999999,947.72,1725.5349999999999,947.5799999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[15],INOUT,SIGNAL,other,15,0,rect,MET3,910.48,1659.395,910.76,1659.675,910.62,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4016,[],961.875,1725.2549999999999,962.155,1725.5349999999999,962.015,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[16],INOUT,SIGNAL,other,16,0,rect,MET3,953.78,1659.395,954.06,1659.675,953.92,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4000,[],1005.175,1725.2549999999999,1005.4549999999999,1725.5349999999999,1005.3149999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[17],INOUT,SIGNAL,other,17,0,rect,MET3,982.645,1659.395,982.925,1659.675,982.785,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3984,[],1034.04,1725.2549999999999,1034.32,1725.5349999999999,1034.18,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[18],INOUT,SIGNAL,other,18,0,rect,MET3,997.08,1659.395,997.36,1659.675,997.22,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3968,[],1048.4750000000001,1725.2549999999999,1048.755,1725.5349999999999,1048.615,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[19],INOUT,SIGNAL,other,19,0,rect,MET3,1040.38,1659.395,1040.66,1659.675,1040.52,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3952,[],1091.775,1725.2549999999999,1092.055,1725.5349999999999,1091.915,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[20],INOUT,SIGNAL,other,20,0,rect,MET3,1069.245,1659.395,1069.525,1659.675,1069.385,1659.5349999999999,0.2800000000002001,0.2799999999999727,matrice3.lef:3936,[],1120.6399999999999,1725.2549999999999,1120.92,1725.5349999999999,1120.78,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[21],INOUT,SIGNAL,other,21,0,rect,MET3,1083.68,1659.395,1083.96,1659.675,1083.8200000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3920,[],1135.075,1725.2549999999999,1135.355,1725.5349999999999,1135.2150000000001,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[22],INOUT,SIGNAL,other,22,0,rect,MET3,1126.98,1659.395,1127.26,1659.675,1127.12,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3904,[],1178.375,1725.2549999999999,1178.655,1725.5349999999999,1178.5149999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[23],INOUT,SIGNAL,other,23,0,rect,MET3,1155.845,1659.395,1156.125,1659.675,1155.9850000000001,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3888,[],1207.24,1725.2549999999999,1207.52,1725.5349999999999,1207.38,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[24],INOUT,SIGNAL,other,24,0,rect,MET3,1170.28,1659.395,1170.56,1659.675,1170.42,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3872,[],1221.675,1725.2549999999999,1221.955,1725.5349999999999,1221.815,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[25],INOUT,SIGNAL,other,25,0,rect,MET3,1213.58,1659.395,1213.86,1659.675,1213.7199999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3840,[],1264.975,1725.2549999999999,1265.2549999999999,1725.5349999999999,1265.1149999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[26],INOUT,SIGNAL,other,26,0,rect,MET3,1242.445,1659.395,1242.725,1659.675,1242.585,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3824,[],1293.84,1725.2549999999999,1294.12,1725.5349999999999,1293.98,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[27],INOUT,SIGNAL,other,27,0,rect,MET3,1256.88,1659.395,1257.16,1659.675,1257.02,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3808,[],1308.275,1725.2549999999999,1308.555,1725.5349999999999,1308.415,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[28],INOUT,SIGNAL,other,28,0,rect,MET3,1300.18,1659.395,1300.46,1659.675,1300.3200000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3792,[],1351.575,1725.2549999999999,1351.855,1725.5349999999999,1351.7150000000001,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[29],INOUT,SIGNAL,other,29,0,rect,MET3,1329.045,1659.395,1329.325,1659.675,1329.185,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3776,[],1380.44,1725.2549999999999,1380.72,1725.5349999999999,1380.58,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[30],INOUT,SIGNAL,other,30,0,rect,MET3,1343.48,1659.395,1343.76,1659.675,1343.62,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3760,[],1394.875,1725.2549999999999,1395.155,1725.5349999999999,1395.0149999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[31],INOUT,SIGNAL,other,31,0,rect,MET3,1386.78,1659.395,1387.06,1659.675,1386.92,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3744,[],1438.175,1725.2549999999999,1438.455,1725.5349999999999,1438.315,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[32],INOUT,SIGNAL,other,32,0,rect,MET3,1415.645,1659.395,1415.925,1659.675,1415.7849999999999,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3728,[],1467.04,1725.2549999999999,1467.32,1725.5349999999999,1467.1799999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[33],INOUT,SIGNAL,other,33,0,rect,MET3,1430.08,1659.395,1430.36,1659.675,1430.2199999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3712,[],1481.475,1725.2549999999999,1481.7549999999999,1725.5349999999999,1481.6149999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[34],INOUT,SIGNAL,other,34,0,rect,MET3,1473.38,1659.395,1473.66,1659.675,1473.52,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3696,[],1524.775,1725.2549999999999,1525.055,1725.5349999999999,1524.915,1725.3949999999998,TOP,0.005000000000109139
