idx	marker_handle	box	layer	type	subType	message
80	0x7f5bdd92c980	{222.46 207.92 222.74 208.72}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[45] & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 222.4600 207.9200 222.7400 208.7200 2: 222.4600 207.9200 222.7400 208.7200 2
81	0x7f5bdd92c9b0	{222.46 157.24 222.74 158.04}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[45] & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 222.4600 157.2400 222.7400 158.0400 2: 222.4600 157.2400 222.7400 158.0400 2
82	0x7f5bdd92c9e0	{221.35 207.92 221.62 208.72}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[43] & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 221.3500 207.9200 221.6200 208.7200 2: 221.3500 207.9200 221.6200 208.7200 2
83	0x7f5bdd92ca10	{221.35 157.24 221.62 158.04}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[43] & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 221.3500 157.2400 221.6200 158.0400 2: 221.3500 157.2400 221.6200 158.0400 2
84	0x7f5bdd92ca70	{226.26 159.19 226.39 159.43}	VIA2	Geometry	Cut_Spacing	Regular Wire of Net u_core_pd_nfast_hit_packed[48] & Special Wire of Net VSS Actual: 0.130000 Required: 0.260000 Type: Same Layer Cut Spacing # 130 260 33 2 : 226.0000 159.1700 226.2600 159.4300 35: 226.3900 159.1900 226.6500 159.4500 35     LEF Description:  SPACING 0.260000 ; 
85	0x7f5bdd92caa0	{225.74 159.19 225.87 159.43}	VIA2	Geometry	Cut_Spacing	Regular Wire of Net u_core_pd_nfast_hit_packed[48] & Special Wire of Net VSS Actual: 0.130000 Required: 0.260000 Type: Same Layer Cut Spacing # 130 260 33 2 : 225.4800 159.1700 225.7400 159.4300 35: 225.8700 159.1900 226.1300 159.4500 35     LEF Description:  SPACING 0.260000 ; 
86	0x7f5bdd92cad0	{226.0 159.19 226.13 159.43}	VIA2	Geometry	Cut_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[48] & Special Wire of Net VSS Type: Cut Short # -1 -1 34 1 : 226.0000 159.1900 226.1300 159.4300 35
87	0x7f5bdd92cb30	{205.16 158.32 205.16 158.32}	METTP	Connectivity	ConnectivityAntenna	Net VSS
88	0x7f5bdd92cc50	{221.75 205.16 221.75 205.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
89	0x7f5bdd92ce30	{226.1 176.56 226.35 177.36}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[48] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 226.1000 176.5600 226.3500 177.3600 2: 226.1000 176.5600 226.3500 177.3600 2
90	0x7f5bdd92cf80	{200.16 154.16 202.16 155.24}	MET3	Geometry	Metal_Short	Special Wire of Net VDD & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 200.1600 154.1600 202.1600 155.2400 3: 200.1600 154.1600 202.1600 155.2400 3
91	0x7f5bdd92cfe0	{224.35 159.18 226.35 159.44}	MET3	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[48] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 224.3500 159.1800 226.3500 159.4400 3: 224.3500 159.1800 226.3500 159.4400 3
92	0x7f5bdd92cf20	{124.16 156.72 126.16 156.92}	MET3	Geometry	Metal_Short	Special Wire of Net VDD & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 124.1600 156.7200 126.1600 156.9200 3: 124.1600 156.7200 126.1600 156.9200 3
93	0x7f5bdd92cef0	{120.16 154.44 122.16 155.24}	MET3	Geometry	Metal_Short	Special Wire of Net VSS & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 120.1600 154.4400 122.1600 155.2400 3: 120.1600 154.4400 122.1600 155.2400 3
94	0x7f5bdd92cec0	{116.57 158.52 117.05 158.72}	MET3	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[7] & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 116.5700 158.5200 117.0500 158.7200 3: 116.5700 158.5200 117.0500 158.7200 3
95	0x7f5bdd92ce90	{112.09 155.26 117.51 155.54}	MET3	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[6] & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 112.0900 155.2600 117.5100 155.5400 3: 112.0900 155.2600 117.5100 155.5400 3
96	0x7f5bdd92ce60	{110.97 158.62 117.05 158.72}	MET3	Geometry	Metal_Short	Regular Wire of Net u_core_ro_fast_code_q[7] & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 110.9700 158.6200 117.0500 158.7200 3: 110.9700 158.6200 117.0500 158.7200 3
97	0x7f5bdd92c0e0	{47.4 187.755 47.4 187.755}	METTP	Connectivity	ConnectivityAntenna	Net VDD
98	0x7f5bdd92c440	{47.4 190.625 47.4 190.625}	METTP	Connectivity	ConnectivityAntenna	Net VDD
99	0x7f5bdd92cbf0	{48.0 205.16 48.0 205.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
100	0x7f5bdd92cbc0	{125.16 233.62 125.16 233.62}	METTP	Connectivity	ConnectivityAntenna	Net VSS
101	0x7f5bdd92cb00	{125.16 158.32 125.16 158.32}	METTP	Connectivity	ConnectivityAntenna	Net VSS
102	0x7f5bdd92ca40	{48.3 157.24 48.4 158.04}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[47] & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 48.3000 157.2400 48.4000 158.0400 2: 48.3000 157.2400 48.4000 158.0400 2
103	0x7f5bdd92d010	{46.16 156.72 46.4 156.92}	MET3	Geometry	Parallel_Run_Length_Spacing	Special Wire of Net VSS & Special Wire of Net VDD Actual: 0.240000 Required: 0.280000 Type: ParallelRunLength Spacing # 240 280 3 2 : 45.3600 156.1200 46.1600 156.9200 3: 46.4000 156.7200 48.4000 158.7200 3     LEF Description:  SPACING 0.280000 
104	0x7f5bdd92d040	{46.16 158.64 46.4 158.72}	MET3	Geometry	Parallel_Run_Length_Spacing	Special Wire of Net VSS & Special Wire of Net VDD Actual: 0.240000 Required: 0.280000 Type: ParallelRunLength Spacing # 240 280 3 2 : 44.8000 158.6400 46.1600 160.0000 3: 46.4000 156.7200 48.4000 158.7200 3     LEF Description:  SPACING 0.280000 
105	0x7f5bdd92d070	{109.29 156.66 115.27 156.72}	MET3	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_ro_fast_code_q[2] & Special Wire of Net VDD Actual: 0.060000 Required: 0.280000 Type: ParallelRunLength Spacing # 60 280 3 2 : 109.2900 156.3800 115.2700 156.6600 3: 109.2900 156.7200 115.2700 158.7200 3     LEF Description:  SPACING 0.280000 
106	0x7f5bdd92d100	{46.16 156.72 46.4 187.755}	METTP	Geometry	Parallel_Run_Length_Spacing	Special Wire of Net VSS & Special Wire of Net VDD Actual: 0.240000 Required: 0.460000 Type: ParallelRunLength Spacing # 240 460 3 2 : 44.1600 156.7200 46.1600 187.7550 4: 46.4000 156.7200 48.4000 187.7550 4     LEF Description:  SPACING 0.460000 
107	0x7f5bdd92d130	{46.16 190.625 46.4 235.22}	METTP	Geometry	Parallel_Run_Length_Spacing	Special Wire of Net VSS & Special Wire of Net VDD Actual: 0.240000 Required: 0.460000 Type: ParallelRunLength Spacing # 240 460 3 2 : 44.1600 190.6250 46.1600 235.2200 4: 46.4000 190.6250 48.4000 235.2200 4     LEF Description:  SPACING 0.460000 
108	0x7f5bdd92d160	{47.74 228.92 48.02 229.72}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[47] & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 47.7400 228.9200 48.0200 229.7200 2: 47.7400 228.9200 48.0200 229.7200 2
109	0x7f5bdd92d190	{47.74 232.84 48.02 233.64}	MET2	Geometry	Metal_Short	Regular Wire of Net u_core_pd_nfast_hit_packed[47] & Special Wire of Net VDD Type: Metal Short # -1 -1 9 2 : 47.7400 232.8400 48.0200 233.6400 2: 47.7400 232.8400 48.0200 233.6400 2
110	0x7f5bdd92d3a0	{43.4 238.14 92.87 238.22}	MET3	Geometry	Metal_Short	Regular Wire of Net ro_fast_tap0_o & Special Wire of Net VSS Type: Metal Short # -1 -1 9 2 : 43.4000 238.1400 92.8700 238.2200 3: 43.4000 238.1400 92.8700 238.2200 3
111	0x7f5bdd92d550	{48.02 233.64 48.4 233.66}	MET2	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net u_core_pd_nfast_hit_packed[47] & Special Wire of Net VDD Actual: 0.020000 Required: 0.280000 Type: ParallelRunLength Spacing # 20 280 3 2 : 47.6000 232.8400 48.4000 233.6400 2: 48.0200 233.6600 48.4000 233.9400 2     LEF Description:  SPACING 0.280000 
